source_ID,source_text,target_ID,target_text,relation,source_type,target_type,file_name,type_pair
A6,person may claim ; it affect they; it affect reason; they be differentiate person,A15,it follow ; undertaking have standing;  to bring action;  to bring decision,support,prem,prem,A2009_Commission of the European Communities v Koninklijke FrieslandCampina NV_M.xml,prem-prem
A14,undertaking must be regard ;  be cerne decision; they be differentiate undertaking; which have lodge request,A15,it follow ; undertaking have standing;  to bring action;  to bring decision,support,prem,prem,A2009_Commission of the European Communities v Koninklijke FrieslandCampina NV_M.xml,prem-prem
A4,decision affect kfc,A18,kfc have standing;  to bring proceeding,support,prem,prem,A2009_Commission of the European Communities v Koninklijke FrieslandCampina NV_M.xml,prem-prem
A14,undertaking must be regard ;  be cerne decision; they be differentiate undertaking; which have lodge request,A18,kfc have standing;  to bring proceeding,support,prem,prem,A2009_Commission of the European Communities v Koninklijke FrieslandCampina NV_M.xml,prem-prem
A18,kfc have standing;  to bring proceeding,A19,it follow ; plea must be reject ,support,prem,conc,A2009_Commission of the European Communities v Koninklijke FrieslandCampina NV_M.xml,prem-conc
B1, accord caselaw; applicant to have interest;  bring proceeding;  bring light;  procure advantage; which bring it;  see effect,B4,it bring action; it bring court; kfc have interest;  bring proceeding; decision be annul ; request would be sidere result; company join scheme;  to fulfil criterion,support,prem,prem,A2009_Commission of the European Communities v Koninklijke FrieslandCampina NV_M.xml,prem-prem
B2,decision have extend scheme;  to include request;  pende date; request would have be sidere authority,B4,it bring action; it bring court; kfc have interest;  bring proceeding; decision be annul ; request would be sidere result; company join scheme;  to fulfil criterion,support,prem,prem,A2009_Commission of the European Communities v Koninklijke FrieslandCampina NV_M.xml,prem-prem
B3,it should be recall ; authority have power; they be oblige ;  to grant authorisation;  to benefit scheme; criterion be fulfil ,B4,it bring action; it bring court; kfc have interest;  bring proceeding; decision be annul ; request would be sidere result; company join scheme;  to fulfil criterion,support,prem,prem,A2009_Commission of the European Communities v Koninklijke FrieslandCampina NV_M.xml,prem-prem
B4,it bring action; it bring court; kfc have interest;  bring proceeding; decision be annul ; request would be sidere result; company join scheme;  to fulfil criterion,B5,company hold paragraph; company hold appeal;  to procure advantage;  to procure purpose;  mention paragraph,support,prem,prem,A2009_Commission of the European Communities v Koninklijke FrieslandCampina NV_M.xml,prem-prem
B7,appeal be dismiss ; annulment be firm end;  follow proceeding; it can be not rule ; authority will be prompt ; kfc to benefit scheme;  see order;  see analogy,B6,kfc do fulfil criterion;  to call finding;  to call question,support,prem,prem,A2009_Commission of the European Communities v Koninklijke FrieslandCampina NV_M.xml,prem-prem
B6,kfc do fulfil criterion;  to call finding;  to call question,B8,commission have establish ;  procure advantage,support,prem,prem,A2009_Commission of the European Communities v Koninklijke FrieslandCampina NV_M.xml,prem-prem
B5,company hold paragraph; company hold appeal;  to procure advantage;  to procure purpose;  mention paragraph,B9,kfc have interest;  bring proceeding,support,prem,prem,A2009_Commission of the European Communities v Koninklijke FrieslandCampina NV_M.xml,prem-prem
B9,kfc have interest;  bring proceeding,B10,it follow ; plea must be reject ,support,prem,conc,A2009_Commission of the European Communities v Koninklijke FrieslandCampina NV_M.xml,prem-conc
C7,kfc claim ; inspector be require ;  to grant authorisation; who make request; who satisfy dition;  to benefit it; law require adoption; taxpayer satisfy dition,C6,commission have accept entitle;  to have expectation; kfc have submit request,support,prem,prem,A2009_Commission of the European Communities v Koninklijke FrieslandCampina NV_M.xml,prem-prem
C9,court take account; court take investment; which be benefit authorisation; which be request renewal; undertaking have make ; they have undertake ,C8,who have submit request; situation can be not pare that; who have submit request; court recognise existence; court recognise judgment,support,prem,prem,A2009_Commission of the European Communities v Koninklijke FrieslandCampina NV_M.xml,prem-prem
C10,who have request authorisation,C13,element show ; kfc challenge fact;  to benefit future;  to benefit advantage,support,prem,prem,A2009_Commission of the European Communities v Koninklijke FrieslandCampina NV_M.xml,prem-prem
C11,it should be point ; kfc have never refer investment,C13,element show ; kfc challenge fact;  to benefit future;  to benefit advantage,support,prem,prem,A2009_Commission of the European Communities v Koninklijke FrieslandCampina NV_M.xml,prem-prem
C12,it adopt court;  summarise paragraph; commission have adopt decision; it have increase reserve; it have increase 2000; assessment be establish ,C13,element show ; kfc challenge fact;  to benefit future;  to benefit advantage,support,prem,prem,A2009_Commission of the European Communities v Koninklijke FrieslandCampina NV_M.xml,prem-prem
C12bis,kfc refer decision; ld have adopt relation,C13,element show ; kfc challenge fact;  to benefit future;  to benefit advantage,support,prem,prem,A2009_Commission of the European Communities v Koninklijke FrieslandCampina NV_M.xml,prem-prem
C13,element show ; kfc challenge fact;  to benefit future;  to benefit advantage,C14,measure have be adopt ; which would have suffer loss;  owe investment;  undertake past;  undertake time,support,prem,prem,A2009_Commission of the European Communities v Koninklijke FrieslandCampina NV_M.xml,prem-prem
C1,court have hold ;  to rely principle; right extend person; institution have cause ; he to entertain expectation; which be justify assurance,C15, hold paragraph; commission have infringe principle; commission have infringe number; kfc to benefit scheme;  provide decision; court err law,support,prem,prem,A2009_Commission of the European Communities v Koninklijke FrieslandCampina NV_M.xml,prem-prem
C2,company have foresee adoption;  to affect interest; he can not plead principle; measure be adopt ;  see belgium;  see effect,C15, hold paragraph; commission have infringe principle; commission have infringe number; kfc to benefit scheme;  provide decision; court err law,support,prem,prem,A2009_Commission of the European Communities v Koninklijke FrieslandCampina NV_M.xml,prem-prem
C3,community have create situation;  give rise;  give expectation; interest may preclude measure;  be adopt respect; which arise ; rule come force,C15, hold paragraph; commission have infringe principle; commission have infringe number; kfc to benefit scheme;  provide decision; court err law,support,prem,prem,A2009_Commission of the European Communities v Koninklijke FrieslandCampina NV_M.xml,prem-prem
C4,court have hold ; commission will have infringe rule; it fail ;  to company repeal; trader might have derive rule,C15, hold paragraph; commission have infringe principle; commission have infringe number; kfc to benefit scheme;  provide decision; court err law,support,prem,prem,A2009_Commission of the European Communities v Koninklijke FrieslandCampina NV_M.xml,prem-prem
C5,it should be bear mind; commission take view;  having find 271;  having find decision; bcc be base ; it be accept argument;  cerne existence;  order recovery,C15, hold paragraph; commission have infringe principle; commission have infringe number; kfc to benefit scheme;  provide decision; court err law,support,prem,prem,A2009_Commission of the European Communities v Koninklijke FrieslandCampina NV_M.xml,prem-prem
C6,commission have accept entitle;  to have expectation; kfc have submit request,C15, hold paragraph; commission have infringe principle; commission have infringe number; kfc to benefit scheme;  provide decision; court err law,support,prem,prem,A2009_Commission of the European Communities v Koninklijke FrieslandCampina NV_M.xml,prem-prem
C8,who have submit request; situation can be not pare that; who have submit request; court recognise existence; court recognise judgment,C15, hold paragraph; commission have infringe principle; commission have infringe number; kfc to benefit scheme;  provide decision; court err law,support,prem,prem,A2009_Commission of the European Communities v Koninklijke FrieslandCampina NV_M.xml,prem-prem
C14,measure have be adopt ; which would have suffer loss;  owe investment;  undertake past;  undertake time,C15, hold paragraph; commission have infringe principle; commission have infringe number; kfc to benefit scheme;  provide decision; court err law,support,prem,prem,A2009_Commission of the European Communities v Koninklijke FrieslandCampina NV_M.xml,prem-prem
C15, hold paragraph; commission have infringe principle; commission have infringe number; kfc to benefit scheme;  provide decision; court err law,C16,it follow ,support,prem,conc,A2009_Commission of the European Communities v Koninklijke FrieslandCampina NV_M.xml,prem-conc
D1,it be settle ; breach arise application;  see case,D4, hold paragraph; commission have infringe principle; commission have infringe number; commission have infringe ground; kfc to benefit scheme; commission have treat individual; commission have treat respect; ld have have granting; court err law,support,prem,prem,A2009_Commission of the European Communities v Koninklijke FrieslandCampina NV_M.xml,prem-prem
D2,that treat undertaking; that treat decision; commission treat undertaking; commission treat decision;  benefit scheme;  grant scheme,D4, hold paragraph; commission have infringe principle; commission have infringe number; commission have infringe ground; kfc to benefit scheme; commission have treat individual; commission have treat respect; ld have have granting; court err law,support,prem,prem,A2009_Commission of the European Communities v Koninklijke FrieslandCampina NV_M.xml,prem-prem
D3,difference be justify ; which establish difference; criterion describe situation;  regard category,D4, hold paragraph; commission have infringe principle; commission have infringe number; commission have infringe ground; kfc to benefit scheme; commission have treat individual; commission have treat respect; ld have have granting; court err law,support,prem,prem,A2009_Commission of the European Communities v Koninklijke FrieslandCampina NV_M.xml,prem-prem
D4, hold paragraph; commission have infringe principle; commission have infringe number; commission have infringe ground; kfc to benefit scheme; commission have treat individual; commission have treat respect; ld have have granting; court err law,D5,it follow ,support,prem,conc,A2009_Commission of the European Communities v Koninklijke FrieslandCampina NV_M.xml,prem-conc
A1,it must be observe outset; general state point; requirement must be distinguish detection; commission have identify advantage;  understand sense;  arise measure; it be require ; advantage benefit undertaking,A3,advantage be grant ;  to place undertaking;  to place situation,support,prem,prem,R2015_European Commission v MOL Magyar Olaj- és Gázipari Nyrt.xml,prem-prem
A2,it fall commission; measure create difference,A3,advantage be grant ;  to place undertaking;  to place situation,support,prem,prem,R2015_European Commission v MOL Magyar Olaj- és Gázipari Nyrt.xml,prem-prem
A4,requirement differ ; measure be envisage scheme,A7,it follow ;  establish selectivity; company set term;  extend right;  lay article; procedure draw distinction;  justify nature,support,prem,prem,R2015_European Commission v MOL Magyar Olaj- és Gázipari Nyrt.xml,prem-prem
A5, to support presumption,A7,it follow ;  establish selectivity; company set term;  extend right;  lay article; procedure draw distinction;  justify nature,support,prem,prem,R2015_European Commission v MOL Magyar Olaj- és Gázipari Nyrt.xml,prem-prem
A6, examine scheme;  withstand finding; it fer advantage; measure do benefit,A7,it follow ;  establish selectivity; company set term;  extend right;  lay article; procedure draw distinction;  justify nature,support,prem,prem,R2015_European Commission v MOL Magyar Olaj- és Gázipari Nyrt.xml,prem-prem
A7,it follow ;  establish selectivity; company set term;  extend right;  lay article; procedure draw distinction;  justify nature,A8,it follow sideration; case must be distinguish case;  give rise;  give law;  mention commission;  mention support;  set paragraph;  to criticise analysis;  make court;  govern agreement,support,prem,prem,R2015_European Commission v MOL Magyar Olaj- és Gázipari Nyrt.xml,prem-prem
A9,case relate provision;  grant relief,A8,it follow sideration; case must be distinguish case;  give rise;  give law;  mention commission;  mention support;  set paragraph;  to criticise analysis;  make court;  govern agreement,support,prem,prem,R2015_European Commission v MOL Magyar Olaj- és Gázipari Nyrt.xml,prem-prem
A10,general state point; there be difference;  prescribe imposition,A8,it follow sideration; case must be distinguish case;  give rise;  give law;  mention commission;  mention support;  set paragraph;  to criticise analysis;  make court;  govern agreement,support,prem,prem,R2015_European Commission v MOL Magyar Olaj- és Gázipari Nyrt.xml,prem-prem
A11,authority impose charge;  to maintain treatment; authority enjoy discretion;  define law; commission claim appeal,A8,it follow sideration; case must be distinguish case;  give rise;  give law;  mention commission;  mention support;  set paragraph;  to criticise analysis;  make court;  govern agreement,support,prem,prem,R2015_European Commission v MOL Magyar Olaj- és Gázipari Nyrt.xml,prem-prem
A8,it follow sideration; case must be distinguish case;  give rise;  give law;  mention commission;  mention support;  set paragraph;  to criticise analysis;  make court;  govern agreement,A12,it must be state ; company hold paragraph; margin allow fixing;  impose operator;  to take account;  to take imperative;  arise principle; margin can be distinguish nature; margin can be distinguish case; exercise be necte grant,support,prem,prem,R2015_European Commission v MOL Magyar Olaj- és Gázipari Nyrt.xml,prem-prem
A3,advantage be grant ;  to place undertaking;  to place situation,A17,it must be hold ;  govern clusion,support,prem,prem,R2015_European Commission v MOL Magyar Olaj- és Gázipari Nyrt.xml,prem-prem
A7,it follow ;  establish selectivity; company set term;  extend right;  lay article; procedure draw distinction;  justify nature,A17,it must be hold ;  govern clusion,support,prem,prem,R2015_European Commission v MOL Magyar Olaj- és Gázipari Nyrt.xml,prem-prem
A12,it must be state ; company hold paragraph; margin allow fixing;  impose operator;  to take account;  to take imperative;  arise principle; margin can be distinguish nature; margin can be distinguish case; exercise be necte grant,A17,it must be hold ;  govern clusion,support,prem,prem,R2015_European Commission v MOL Magyar Olaj- és Gázipari Nyrt.xml,prem-prem
A6, examine scheme;  withstand finding; it fer advantage; measure do benefit,A17,it must be hold ;  govern clusion,support,prem,prem,R2015_European Commission v MOL Magyar Olaj- és Gázipari Nyrt.xml,prem-prem
A17,it must be hold ;  govern clusion,A18,part must be reject ,support,prem,conc,R2015_European Commission v MOL Magyar Olaj- és Gázipari Nyrt.xml,prem-conc
B2,court examine ; rate be set basis,B3,act be draft term;  regard undertaking,support,prem,prem,R2015_European Commission v MOL Magyar Olaj- és Gázipari Nyrt.xml,prem-prem
B2,court examine ; rate be set basis,B4,court find paragraph; company clude agreement; company clude sector; fact do number evidence; company clude agreement; absence may result decision;  to apply extension,support,prem,prem,R2015_European Commission v MOL Magyar Olaj- és Gázipari Nyrt.xml,prem-prem
B2,court examine ; rate be set basis,B5,court state paragraph;  set term; fee stem application,support,prem,prem,R2015_European Commission v MOL Magyar Olaj- és Gázipari Nyrt.xml,prem-prem
B3,act be draft term;  regard undertaking,B6,it follow argument;  criticise court; presence rule possibility; company disregard law; company disregard effect; scheme can be not clear ground; beneficiary be select basis; commission misread judgment; commission misread appeal,support,prem,prem,R2015_European Commission v MOL Magyar Olaj- és Gázipari Nyrt.xml,prem-prem
B4,court find paragraph; company clude agreement; company clude sector; fact do number evidence; company clude agreement; absence may result decision;  to apply extension,B6,it follow argument;  criticise court; presence rule possibility; company disregard law; company disregard effect; scheme can be not clear ground; beneficiary be select basis; commission misread judgment; commission misread appeal,support,prem,prem,R2015_European Commission v MOL Magyar Olaj- és Gázipari Nyrt.xml,prem-prem
B5,court state paragraph;  set term; fee stem application,B6,it follow argument;  criticise court; presence rule possibility; company disregard law; company disregard effect; scheme can be not clear ground; beneficiary be select basis; commission misread judgment; commission misread appeal,support,prem,prem,R2015_European Commission v MOL Magyar Olaj- és Gázipari Nyrt.xml,prem-prem
B7,it must be state ; company tend ;  give rise;  give judgment; court address issue; beneficiary be select basis,B8,court find ;  adopt law; beneficiary be define basis; benefit accrue farmer,support,prem,prem,R2015_European Commission v MOL Magyar Olaj- és Gázipari Nyrt.xml,prem-prem
B1,it must be state ; court analyse framework;  govern clusion;  extend right;  include agreement;  provide article,B10,part must be reject ,support,prem,conc,R2015_European Commission v MOL Magyar Olaj- és Gázipari Nyrt.xml,prem-conc
B6,it follow argument;  criticise court; presence rule possibility; company disregard law; company disregard effect; scheme can be not clear ground; beneficiary be select basis; commission misread judgment; commission misread appeal,B10,part must be reject ,support,prem,conc,R2015_European Commission v MOL Magyar Olaj- és Gázipari Nyrt.xml,prem-conc
B9,general state point;  arise judgment,B10,part must be reject ,support,prem,conc,R2015_European Commission v MOL Magyar Olaj- és Gázipari Nyrt.xml,prem-conc
C1,it must be state ; court observe ; company test sist; court find ; agreement do involve element; agreement do involve purpose,C8,court decide ,support,prem,prem,R2015_European Commission v MOL Magyar Olaj- és Gázipari Nyrt.xml,prem-prem
C2,court hold paragraph; company clude agreement; company clude operator; which do involve element; which do involve purpose; dition change way; that have number ;  clude agreement; agreement can be regard aid,C8,court decide ,support,prem,prem,R2015_European Commission v MOL Magyar Olaj- és Gázipari Nyrt.xml,prem-prem
C3,court make paragraph; operator might clude state; which do involve element; which do involve purpose; situation evolve way; advantage be ferre operator;  describe paragraph; state exercise power; state exercise manner; state exercise evolution;  follow evolution;  observe right;  result agreement,C8,court decide ,support,prem,prem,R2015_European Commission v MOL Magyar Olaj- és Gázipari Nyrt.xml,prem-prem
C4,court hold paragraph;  observe commission;  observe decision; bination may be categorise aid; term be propose state; term be propose operator;  lay text,C8,court decide ,support,prem,prem,R2015_European Commission v MOL Magyar Olaj- és Gázipari Nyrt.xml,prem-prem
C5,court make ; company clude agreement;  to establish nature; that may result lack,C8,court decide ,support,prem,prem,R2015_European Commission v MOL Magyar Olaj- és Gázipari Nyrt.xml,prem-prem
C6,court state paragraph; measure may sist element;  have regard,C8,court decide ,support,prem,prem,R2015_European Commission v MOL Magyar Olaj- és Gázipari Nyrt.xml,prem-prem
C7,court emphasise paragraph;  rely commission;  rely decision; bination may be categorise aid; state act way;  to protect operator;  clude agreement;  clude they;  grant rate;  guarantee duration;  have intention;  have time;  exercise power;  increase rate; operator be place disadvantage; agreement be clude ,C8,court decide ,support,prem,prem,R2015_European Commission v MOL Magyar Olaj- és Gázipari Nyrt.xml,prem-prem
C8,court decide ,C9,it follow forego; company tend ; paragraph do number examination;  introduce framework; court examine ,support,prem,prem,R2015_European Commission v MOL Magyar Olaj- és Gázipari Nyrt.xml,prem-prem
C9,it follow forego; company tend ; paragraph do number examination;  introduce framework; court examine ,C14,it follow ;  vitiate error,support,prem,prem,R2015_European Commission v MOL Magyar Olaj- és Gázipari Nyrt.xml,prem-prem
C10,general state point; court seek ;  to deal issue; commission have address decision;  to underline fact; there be link; they can be not interpret ; company stitute measure,C14,it follow ;  vitiate error,support,prem,prem,R2015_European Commission v MOL Magyar Olaj- és Gázipari Nyrt.xml,prem-prem
C11,court apply law;  lay court;  lay judgment; court refer paragraph; court refer appeal;  accord which; intervention take form; intervention have ;  to be assess relation; it can be not exclude ; measure must be regard intervention,C14,it follow ;  vitiate error,support,prem,prem,R2015_European Commission v MOL Magyar Olaj- és Gázipari Nyrt.xml,prem-prem
C12, have regard,C14,it follow ;  vitiate error,support,prem,prem,R2015_European Commission v MOL Magyar Olaj- és Gázipari Nyrt.xml,prem-prem
C16,question be discuss party; question be discuss respect,C15,it must be state ;  to enjoy treatment; assertion can be not accept ,support,prem,prem,R2015_European Commission v MOL Magyar Olaj- és Gázipari Nyrt.xml,prem-prem
C14,it follow ;  vitiate error,C17,part must be reject ,support,prem,conc,R2015_European Commission v MOL Magyar Olaj- és Gázipari Nyrt.xml,prem-conc
C16,question be discuss party; question be discuss respect,C17,part must be reject ,support,prem,conc,R2015_European Commission v MOL Magyar Olaj- és Gázipari Nyrt.xml,prem-conc
A2, provide treaties;  grant state;  grant form; which distort ; which threaten ;  to distort petition;  favour undertaking; it affect trade,A3,cept embrace benefit; which mitigate charge; which be include budget; which have effect,support,prem,prem,A2013_Frucona Košice a.s. v European Commission.xml,prem-prem
A2, provide treaties;  grant state;  grant form; which distort ; which threaten ;  to distort petition;  favour undertaking; it affect trade,A4,measure must meet ;  to be treat aid;  to be treat purpose; dition be meet ; company respond dition; recipient have obtain advantage; which have be make available; which have be make see; resource see judgment; resource see effect,support,prem,prem,A2013_Frucona Košice a.s. v European Commission.xml,prem-prem
A4,measure must meet ;  to be treat aid;  to be treat purpose; dition be meet ; company respond dition; recipient have obtain advantage; which have be make available; which have be make see; resource see judgment; resource see effect,A5,assessment be make ; creditor grant facility; creditor grant respect;  apply test;  apply principle,support,prem,prem,A2013_Frucona Košice a.s. v European Commission.xml,prem-prem
A7,facility stitute aid; facility stitute purpose;  take account;  take significance; undertaking would have obtain facility; undertaking would have obtain creditor; undertaking would have obtain situation; undertaking seek ;  to recover sum; undertaking see effect,A6,commission be require ;  to take account;  to take purpose; aid exist ;  see paragraph;  see effect,support,prem,prem,A2013_Frucona Košice a.s. v European Commission.xml,prem-prem
A5,assessment be make ; creditor grant facility; creditor grant respect;  apply test;  apply principle,A7,facility stitute aid; facility stitute purpose;  take account;  take significance; undertaking would have obtain facility; undertaking would have obtain creditor; undertaking would have obtain situation; undertaking seek ;  to recover sum; undertaking see effect,support,prem,prem,A2013_Frucona Košice a.s. v European Commission.xml,prem-prem
A6,commission be require ;  to take account;  to take purpose; aid exist ;  see paragraph;  see effect,A8,commission to carry assessment;  take evidence;  take account;  enable it; company would have obtain facility; company would have obtain creditor;  see commission;  see effect,support,prem,prem,A2013_Frucona Košice a.s. v European Commission.xml,prem-prem
A8,commission to carry assessment;  take evidence;  take account;  enable it; company would have obtain facility; company would have obtain creditor;  see commission;  see effect,A9,commission be require ;  to make assessment; it examine ; measure can be describe aid;  see case,support,prem,prem,A2013_Frucona Košice a.s. v European Commission.xml,prem-prem
A1,koice allege ; court review ;  carry commission; analysis include error; it fail ; analysis have be make point,A12,it follow forego;  have regard;  put koice;  put instance; court have ;  relate duration; commission take account; commission take it,support,prem,prem,A2013_Frucona Košice a.s. v European Commission.xml,prem-prem
A1bis,it tend ; company tend ; court fail ;  relate duration; information might have influence process; commission have take information; commission have take account,A12,it follow forego;  have regard;  put koice;  put instance; court have ;  relate duration; commission take account; commission take it,support,prem,prem,A2013_Frucona Košice a.s. v European Commission.xml,prem-prem
A1ter, carry review; koice argue ; court justify failure; court justify basis;  to examine factor;  to examine decision,A12,it follow forego;  have regard;  put koice;  put instance; court have ;  relate duration; commission take account; commission take it,support,prem,prem,A2013_Frucona Košice a.s. v European Commission.xml,prem-prem
A9,commission be require ;  to make assessment; it examine ; measure can be describe aid;  see case,A12,it follow forego;  have regard;  put koice;  put instance; court have ;  relate duration; commission take account; commission take it,support,prem,prem,A2013_Frucona Košice a.s. v European Commission.xml,prem-prem
A10,it must be observe ;  ducte courts;  make commission;  make field; courts to substitute assessment; courts to substitute case; courts to substitute that;  see effect,A12,it follow forego;  have regard;  put koice;  put instance; court have ;  relate duration; commission take account; commission take it,support,prem,prem,A2013_Frucona Košice a.s. v European Commission.xml,prem-prem
A11,courts must establish number; courts must establish case; company tain information; which must be take account;  to assess situation;  substantiate clusion;  draw it,A12,it follow forego;  have regard;  put koice;  put instance; court have ;  relate duration; commission take account; commission take it,support,prem,prem,A2013_Frucona Košice a.s. v European Commission.xml,prem-prem
A13, to have influence;  seek debtor;  to recover sum;  experience difficulty;  make payment; information must be regard ,A15,it follow ;  to identify alternative; creditor would have have ;  to weigh advantage,support,prem,prem,A2013_Frucona Košice a.s. v European Commission.xml,prem-prem
A14, recover sum; creditor would have have ;  to make choice,A15,it follow ;  to identify alternative; creditor would have have ;  to weigh advantage,support,prem,prem,A2013_Frucona Košice a.s. v European Commission.xml,prem-prem
A12,it follow forego;  have regard;  put koice;  put instance; court have ;  relate duration; commission take account; commission take it,A17,commission have take information; commission have take account; commission have take assessment;  relate duration,support,prem,prem,A2013_Frucona Košice a.s. v European Commission.xml,prem-prem
A15,it follow ;  to identify alternative; creditor would have have ;  to weigh advantage,A17,commission have take information; commission have take account; commission have take assessment;  relate duration,support,prem,prem,A2013_Frucona Košice a.s. v European Commission.xml,prem-prem
A16,company argue ; duration postpone recovery; duration might have affect value; duration might have affect case;  to have influence;  to have situation,A17,commission have take information; commission have take account; commission have take assessment;  relate duration,support,prem,prem,A2013_Frucona Košice a.s. v European Commission.xml,prem-prem
A18, cite paragraph; court find ; commission have indicate position; commission have indicate recital;  regard duration; it refer recital; it refer that,A19,company clude ; commission have ignore question,support,prem,prem,A2013_Frucona Košice a.s. v European Commission.xml,prem-prem
A12,it follow forego;  have regard;  put koice;  put instance; court have ;  relate duration; commission take account; commission take it,A21, have be observe paragraph;  to establish number; commission have ;  have ignore information;  relate duration; it have take information; it have take account; it have take assessment,support,prem,prem,A2013_Frucona Košice a.s. v European Commission.xml,prem-prem
A15,it follow ;  to identify alternative; creditor would have have ;  to weigh advantage,A21, have be observe paragraph;  to establish number; commission have ;  have ignore information;  relate duration; it have take information; it have take account; it have take assessment,support,prem,prem,A2013_Frucona Košice a.s. v European Commission.xml,prem-prem
A16,company argue ; duration postpone recovery; duration might have affect value; duration might have affect case;  to have influence;  to have situation,A21, have be observe paragraph;  to establish number; commission have ;  have ignore information;  relate duration; it have take information; it have take account; it have take assessment,support,prem,prem,A2013_Frucona Košice a.s. v European Commission.xml,prem-prem
A17,commission have take information; commission have take account; commission have take assessment;  relate duration,A22,it follow ; commission have devote part; commission have devote duration;  reproduce title;  relate parison,support,prem,prem,A2013_Frucona Košice a.s. v European Commission.xml,prem-prem
A20,court refer ; recital be include title; koice have point ; which summarise observation; recital number title; company tain assessment,A22,it follow ; commission have devote part; commission have devote duration;  reproduce title;  relate parison,support,prem,prem,A2013_Frucona Košice a.s. v European Commission.xml,prem-prem
A21, have be observe paragraph;  to establish number; commission have ;  have ignore information;  relate duration; it have take information; it have take account; it have take assessment,A22,it follow ; commission have devote part; commission have devote duration;  reproduce title;  relate parison,support,prem,prem,A2013_Frucona Košice a.s. v European Commission.xml,prem-prem
A22,it follow ; commission have devote part; commission have devote duration;  reproduce title;  relate parison,A23,examination be carry ,support,prem,prem,A2013_Frucona Košice a.s. v European Commission.xml,prem-prem
A23,examination be carry ,A25,it follow ;  to reject plea; it be examine ; court rely assessment; that serve ;  to fill gap;  to fill mean; which do form part,support,prem,prem,A2013_Frucona Košice a.s. v European Commission.xml,prem-prem
A24,court examine ;  cite paragraph;  relate reliability;  produce koice;  produce procedure; it hold ;  to influence process; it must be observe ;  feature decision,A25,it follow ;  to reject plea; it be examine ; court rely assessment; that serve ;  to fill gap;  to fill mean; which do form part,support,prem,prem,A2013_Frucona Košice a.s. v European Commission.xml,prem-prem
A25,it follow ;  to reject plea; it be examine ; court rely assessment; that serve ;  to fill gap;  to fill mean; which do form part,A26, act way; court exceed limit,support,prem,prem,A2013_Frucona Košice a.s. v European Commission.xml,prem-prem
A29,court can not substitute reasoning; court can not substitute that;  see case,A26, act way; court exceed limit,support,prem,prem,A2013_Frucona Košice a.s. v European Commission.xml,prem-prem
A27, review legality; court have jurisdiction; court have action;  bring ground;  relate application,A29,court can not substitute reasoning; court can not substitute that;  see case,support,prem,prem,A2013_Frucona Košice a.s. v European Commission.xml,prem-prem
A28,tfeu provide ; action be found ; company must be declare void,A29,court can not substitute reasoning; court can not substitute that;  see case,support,prem,prem,A2013_Frucona Košice a.s. v European Commission.xml,prem-prem
A26, act way; court exceed limit,A30,it follow forego; commission have take duration; commission have take account; commission have take assessment;  having fill gap;  having fill regard;  having fill mean; court err law,support,prem,prem,A2013_Frucona Košice a.s. v European Commission.xml,prem-prem
A30,it follow forego; commission have take duration; commission have take account; commission have take assessment;  having fill gap;  having fill regard;  having fill mean; court err law,A31,part must be declare ; judgment must be set ,support,prem,conc,A2013_Frucona Košice a.s. v European Commission.xml,prem-conc
B1,it follow paragraph;  to have influence; commission be require ;  to take information;  to take account;  to take assessment;  relate alia;  relate duration,B4,it follow forego;  to take account;  to take assessment;  to take duration; company mitte error,support,prem,prem,A2013_Frucona Košice a.s. v European Commission.xml,prem-prem
B2,it must be state ; title tain assessment; company tain assessment;  relate parison;  tain reference,B4,it follow forego;  to take account;  to take assessment;  to take duration; company mitte error,support,prem,prem,A2013_Frucona Košice a.s. v European Commission.xml,prem-prem
B3,commission submit ; it be entitle ;  to influence process;  have regard;  produce koice;  produce procedure;  point paragraph; commission be require ;  to set sideration;  to set decision;  to set form; which lead it; which lead clusion,B4,it follow forego;  to take account;  to take assessment;  to take duration; company mitte error,support,prem,prem,A2013_Frucona Košice a.s. v European Commission.xml,prem-prem
B4,it follow forego;  to take account;  to take assessment;  to take duration; company mitte error,B4bis,factor be take sideration; factor be take commission; latter do set reason,support,prem,prem,A2013_Frucona Košice a.s. v European Commission.xml,prem-prem
B4bis,factor be take sideration; factor be take commission; latter do set reason,B5, submit instance; part must be declare ,support,prem,prem,A2013_Frucona Košice a.s. v European Commission.xml,prem-prem
B6,commission find recital; finding can not lead annulment,B5, submit instance; part must be declare ,attack,prem,prem,A2013_Frucona Košice a.s. v European Commission.xml,prem-prem
B6,commission find recital; finding can not lead annulment,B7, to examine plea;  raise koice; it do rule ;  include company;  cerne assessment,support,prem,prem,A2013_Frucona Košice a.s. v European Commission.xml,prem-prem
B6,commission find recital; finding can not lead annulment,B8,it must be hold ; examination be cerne ; judgment to be give ,support,prem,prem,A2013_Frucona Košice a.s. v European Commission.xml,prem-prem
B7, to examine plea;  raise koice; it do rule ;  include company;  cerne assessment,B9,case must be refer ; it to give judgment;  raise it; it do rule ,support,prem,conc,A2013_Frucona Košice a.s. v European Commission.xml,prem-conc
B8,it must be hold ; examination be cerne ; judgment to be give ,B9,case must be refer ; it to give judgment;  raise it; it do rule ,support,prem,conc,A2013_Frucona Košice a.s. v European Commission.xml,prem-conc
