source_ID,source_text,target_ID,target_text,relation,source_type,target_type,file_name,type_pair
D14,it settle case law; need carry assessment,D16,it state presentation; it state company; <ORG> challenge presentation; <ORG> challenge way; company fine itself; company fine assessment; assessment make basis,support,prem,prem,A2018_Scuola Elementare Maria Montessori Srl v European Commission.xml,prem-prem
D14,it settle case law; need carry assessment,D17,activity carry entity; entity enjoy exemption,support,prem,prem,A2018_Scuola Elementare Maria Montessori Srl v European Commission.xml,prem-prem
D12,,D18,,support,prem,prem,A2018_Scuola Elementare Maria Montessori Srl v European Commission.xml,prem-prem
D13,appellant indicate evidence; which lead distortion,D18,,support,prem,prem,A2018_Scuola Elementare Maria Montessori Srl v European Commission.xml,prem-prem
D19,failure fulfil obligation; obligation bring ground; decision order recovery; which encounter difficulty; member state submit problem; member state submit company sideration; member state submit proposal,D20,<ORG> work faith; <ORG> work view; view overcome difficulty; view observe provision; those see judgment,support,prem,prem,A2018_Scuola Elementare Maria Montessori Srl v European Commission.xml,prem-prem
D19,failure fulfil obligation; obligation bring ground; decision order recovery; which encounter difficulty; member state submit problem; member state submit company sideration; member state submit proposal,D21,<ORG> do more; act raise implementation; difficulty take step; difficulty recover aid; difficulty recover undertaking; difficulty suggest method; method implement decision,support,prem,prem,A2018_Scuola Elementare Maria Montessori Srl v European Commission.xml,prem-prem
D21,<ORG> do more; act raise implementation; difficulty take step; difficulty recover aid; difficulty recover undertaking; difficulty suggest method; method implement decision,D22,assessment recover aid,support,prem,prem,A2018_Scuola Elementare Maria Montessori Srl v European Commission.xml,prem-prem
D20,<ORG> work faith; <ORG> work view; view overcome difficulty; view observe provision; those see judgment,D23,which encounter difficulty; member state submit difficulty; member state submit company sideration; member state submit faith; member state submit view; member state submit company perate; view overcome they; view overcome method; view suggest method; method allow recovery,support,prem,prem,A2018_Scuola Elementare Maria Montessori Srl v European Commission.xml,prem-prem
D22,assessment recover aid,D23,which encounter difficulty; member state submit difficulty; member state submit company sideration; member state submit faith; member state submit view; member state submit company perate; view overcome they; view overcome method; view suggest method; method allow recovery,support,prem,prem,A2018_Scuola Elementare Maria Montessori Srl v European Commission.xml,prem-prem
D23,which encounter difficulty; member state submit difficulty; member state submit company sideration; member state submit faith; member state submit view; member state submit company perate; view overcome they; view overcome method; view suggest method; method allow recovery,D24,there be method; method allow recovery,support,prem,prem,A2018_Scuola Elementare Maria Montessori Srl v European Commission.xml,prem-prem
D23bis,<ORG> require examination,D24,there be method; method allow recovery,support,prem,prem,A2018_Scuola Elementare Maria Montessori Srl v European Commission.xml,prem-prem
D28,case law cite paragraph; there be impossibility,D26,<ORG> err law,support,prem,prem,A2018_Scuola Elementare Maria Montessori Srl v European Commission.xml,prem-prem
D28,case law cite paragraph; there be impossibility,D28,case law cite paragraph; there be impossibility,support,prem,prem,A2018_Scuola Elementare Maria Montessori Srl v European Commission.xml,prem-prem
D23,which encounter difficulty; member state submit difficulty; member state submit company sideration; member state submit faith; member state submit view; member state submit company perate; view overcome they; view overcome method; view suggest method; method allow recovery,D29,recovery sidere there; <ORG> find there; difficulty rely Member State company; there be method,support,prem,prem,A2018_Scuola Elementare Maria Montessori Srl v European Commission.xml,prem-prem
D33,,D31,which vitiate <ORG>; <ORG> publish EUT; error overlap company; error overlap <ORG>; <ORG> examine existence; <ORG> examine part; <ORG> examine ground; method enable recovery; ground demonstrate existence,support,prem,prem,A2018_Scuola Elementare Maria Montessori Srl v European Commission.xml,prem-prem
D24,there be method; method allow recovery,D32,number require <ORG>; number require rule; number require order; order recover aid; <ORG> show decision; it decline order; company dition adopt order; there exist method; method enable recovery,support,prem,prem,A2018_Scuola Elementare Maria Montessori Srl v European Commission.xml,prem-prem
D25,it follow paragraph; <ORG> fine itself; <ORG> fine part; <ORG> fine impossibility; impossibility recover aid; fact obtain information; fact obtain land registry; fact obtain tax database; fact omit existence; fact omit company sider; method allow recovery,D32,number require <ORG>; number require rule; number require order; order recover aid; <ORG> show decision; it decline order; company dition adopt order; there exist method; method enable recovery,support,prem,prem,A2018_Scuola Elementare Maria Montessori Srl v European Commission.xml,prem-prem
D29,recovery sidere there; <ORG> find there; difficulty rely Member State company; there be method,D32,number require <ORG>; number require rule; number require order; order recover aid; <ORG> show decision; it decline order; company dition adopt order; there exist method; method enable recovery,support,prem,prem,A2018_Scuola Elementare Maria Montessori Srl v European Commission.xml,prem-prem
D30,<ORG> uphold part; <ORG> omit examination; <ORG> omit decision; fact carry examination; fact carry decision,D32,number require <ORG>; number require rule; number require order; order recover aid; <ORG> show decision; it decline order; company dition adopt order; there exist method; method enable recovery,support,prem,prem,A2018_Scuola Elementare Maria Montessori Srl v European Commission.xml,prem-prem
D32,number require <ORG>; number require rule; number require order; order recover aid; <ORG> show decision; it decline order; company dition adopt order; there exist method; method enable recovery,D33,,support,prem,prem,A2018_Scuola Elementare Maria Montessori Srl v European Commission.xml,prem-prem
D11,principle require <ORG>; principle require order; principle require decision; <ORG> attach order; <ORG> attach decision; decision declare decision; <ORG> require it; <ORG> require argument; <ORG> require company sideration; <ORG> take argument; <ORG> take company sideration; argument put <ORG>; <ORG> cerne existence,D34,part allow remainder,support,prem,conc,A2018_Scuola Elementare Maria Montessori Srl v European Commission.xml,prem-conc
D17,activity carry entity; entity enjoy exemption,D34,part allow remainder,support,prem,conc,A2018_Scuola Elementare Maria Montessori Srl v European Commission.xml,prem-conc
D24,there be method; method allow recovery,D34,part allow remainder,support,prem,conc,A2018_Scuola Elementare Maria Montessori Srl v European Commission.xml,prem-conc
D29,recovery sidere there; <ORG> find there; difficulty rely Member State company; there be method,D34,part allow remainder,support,prem,conc,A2018_Scuola Elementare Maria Montessori Srl v European Commission.xml,prem-conc
E7,it recall distortion; <ORG> have jurisdiction; <ORG> have appeal,E6,<ORG> find paragraph; exemption apply activity; part number relate company,attack,prem,prem,A2018_Scuola Elementare Maria Montessori Srl v European Commission.xml,prem-prem
E8,there be distortion; legislation allow activity; exemption grant to; that finance pupil; argument reject outset,E6,<ORG> find paragraph; exemption apply activity; part number relate company,attack,prem,prem,A2018_Scuola Elementare Maria Montessori Srl v European Commission.xml,prem-prem
E4,characteristic lie fact; fact see judgment,E8,there be distortion; legislation allow activity; exemption grant to; that finance pupil; argument reject outset,support,prem,prem,A2018_Scuola Elementare Maria Montessori Srl v European Commission.xml,prem-prem
E6,<ORG> find paragraph; exemption apply activity; part number relate company,E8,there be distortion; legislation allow activity; exemption grant to; that finance pupil; argument reject outset,support,prem,prem,A2018_Scuola Elementare Maria Montessori Srl v European Commission.xml,prem-prem
E1,prohibition apply activity,E9,<ORG> disregard <ORG>; <ORG> cite paragraph; Advocate General observe point; <ORG> find interpretation; exemption apply activity; exemption apply <ORG>; amount number relate company; company reject error; company mitte error; exemption apply service; service provide remuneration,support,prem,prem,A2018_Scuola Elementare Maria Montessori Srl v European Commission.xml,prem-prem
E2,entity engage activity; company cept see judgment; company cept see effect,E9,<ORG> disregard <ORG>; <ORG> cite paragraph; Advocate General observe point; <ORG> find interpretation; exemption apply activity; exemption apply <ORG>; amount number relate company; company reject error; company mitte error; exemption apply service; service provide remuneration,support,prem,prem,A2018_Scuola Elementare Maria Montessori Srl v European Commission.xml,prem-prem
E4,characteristic lie fact; fact see judgment,E9,<ORG> disregard <ORG>; <ORG> cite paragraph; Advocate General observe point; <ORG> find interpretation; exemption apply activity; exemption apply <ORG>; amount number relate company; company reject error; company mitte error; exemption apply service; service provide remuneration,support,prem,prem,A2018_Scuola Elementare Maria Montessori Srl v European Commission.xml,prem-prem
E5,company rse provide establishment; company rse finance fund; that number company; that number provider,E9,<ORG> disregard <ORG>; <ORG> cite paragraph; Advocate General observe point; <ORG> find interpretation; exemption apply activity; exemption apply <ORG>; amount number relate company; company reject error; company mitte error; exemption apply service; service provide remuneration,support,prem,prem,A2018_Scuola Elementare Maria Montessori Srl v European Commission.xml,prem-prem
E9,<ORG> disregard <ORG>; <ORG> cite paragraph; Advocate General observe point; <ORG> find interpretation; exemption apply activity; exemption apply <ORG>; amount number relate company; company reject error; company mitte error; exemption apply service; service provide remuneration,E11,,support,prem,conc,A2018_Scuola Elementare Maria Montessori Srl v European Commission.xml,prem-conc
A2,<ORG> hold paragraph; which give rise; which give decision; scheme set draft law,A1,nature have number; number bear lawfulness,support,prem,prem,R2021_FVE Holýšov I and Others v Commission.xml,prem-prem
A1,nature have number; number bear lawfulness,A4,,support,prem,conc,R2021_FVE Holýšov I and Others v Commission.xml,prem-conc
B1,plea allege <ORG>; <ORG> find decision; scheme stitute state aid; <ORG> decide company; <ORG> decide decision; plea reject paragraph; plea reject appeal; plea reject ground; it put time; it put reply; company stitute plea,B5,<ORG> apply Article; <ORG> apply plea,support,prem,prem,R2021_FVE Holýšov I and Others v Commission.xml,prem-prem
B2,plea put time; plea put reply,B5,<ORG> apply Article; <ORG> apply plea,support,prem,prem,R2021_FVE Holýšov I and Others v Commission.xml,prem-prem
B3,it not regard extension; <ORG> adopt position,B5,<ORG> apply Article; <ORG> apply plea,support,prem,prem,R2021_FVE Holýšov I and Others v Commission.xml,prem-prem
B4,position provide reason,B5,<ORG> apply Article; <ORG> apply plea,support,prem,prem,R2021_FVE Holýšov I and Others v Commission.xml,prem-prem
B5,<ORG> apply Article; <ORG> apply plea,B6,,support,prem,conc,R2021_FVE Holýšov I and Others v Commission.xml,prem-conc
C3,<ORG> express opinion,C4,letter give assurance,support,prem,prem,R2021_FVE Holýšov I and Others v Commission.xml,prem-prem
C1,<ORG> lead person; <ORG> lead expectation,C5,<ORG> do number err; <ORG> do characterisation; letter company ld number give rise; letter company ld number give expectation,support,prem,prem,R2021_FVE Holýšov I and Others v Commission.xml,prem-prem
C2,,C5,<ORG> do number err; <ORG> do characterisation; letter company ld number give rise; letter company ld number give expectation,support,prem,prem,R2021_FVE Holýšov I and Others v Commission.xml,prem-prem
C4,letter give assurance,C5,<ORG> do number err; <ORG> do characterisation; letter company ld number give rise; letter company ld number give expectation,support,prem,prem,R2021_FVE Holýšov I and Others v Commission.xml,prem-prem
C7,<ORG> point paragraph; decision place file number; number place file number,C6,<ORG> criticise view; number take view; expectation result decision; company result decision,support,prem,prem,R2021_FVE Holýšov I and Others v Commission.xml,prem-prem
C11,appellant challenge finding; circumstance take account; circumstance take case; company sideration envisage judgment,C10,,support,prem,prem,R2021_FVE Holýšov I and Others v Commission.xml,prem-prem
C5,<ORG> do number err; <ORG> do characterisation; letter company ld number give rise; letter company ld number give expectation,C12,,support,prem,conc,R2021_FVE Holýšov I and Others v Commission.xml,prem-conc
C6,<ORG> criticise view; number take view; expectation result decision; company result decision,C12,,support,prem,conc,R2021_FVE Holýšov I and Others v Commission.xml,prem-conc
C7,<ORG> point paragraph; decision place file number; number place file number,C12,,support,prem,conc,R2021_FVE Holýšov I and Others v Commission.xml,prem-conc
C9,appellant criticise <ORG>,C12,,support,prem,conc,R2021_FVE Holýšov I and Others v Commission.xml,prem-conc
D2,argument base misreading,D1,appellant refer <ORG>; appellant refer judgment; promotion scheme finance company levy,attack,prem,prem,R2021_FVE Holýšov I and Others v Commission.xml,prem-prem
D3,judgment see effect,D2,argument base misreading,support,prem,prem,R2021_FVE Holýšov I and Others v Commission.xml,prem-prem
D3bis,financing mechanism fall category; number fall category,D2,argument base misreading,support,prem,prem,R2021_FVE Holýšov I and Others v Commission.xml,prem-prem
D4,,D2,argument base misreading,support,prem,prem,R2021_FVE Holýšov I and Others v Commission.xml,prem-prem
D2,argument base misreading,D4,,support,prem,prem,R2021_FVE Holýšov I and Others v Commission.xml,prem-prem
D6,error vitiate interpretation,D5,<ORG> infringe <ORG>; there be levy,attack,prem,prem,R2021_FVE Holýšov I and Others v Commission.xml,prem-prem
D7,which allege case; which allege appellant,D5,<ORG> infringe <ORG>; there be levy,attack,prem,prem,R2021_FVE Holýšov I and Others v Commission.xml,prem-prem
D6,error vitiate interpretation,D8,,support,prem,prem,R2021_FVE Holýšov I and Others v Commission.xml,prem-prem
D7,which allege case; which allege appellant,D8,,support,prem,prem,R2021_FVE Holýšov I and Others v Commission.xml,prem-prem
D10,which indicate element; part present term; term enable Court; term enable merit; term assess merit,D9,appellant criticise <ORG>; appellant criticise judgment; they adduce they,attack,prem,prem,R2021_FVE Holýšov I and Others v Commission.xml,prem-prem
D4,,D12,,support,prem,conc,R2021_FVE Holýšov I and Others v Commission.xml,prem-conc
D8,,D12,,support,prem,conc,R2021_FVE Holýšov I and Others v Commission.xml,prem-conc
D11,,D12,,support,prem,conc,R2021_FVE Holýšov I and Others v Commission.xml,prem-conc
E2,Czech Republic undertake review mechanism; assessment implement review mechanism; case law cite paragraph; number fall jurisdiction; number hear appeal; number allege appellant,E1,appellant submit essence; <ORG> hold mechanism; review mechanism impose mechanism; mechanism exceed requirement,attack,prem,prem,R2021_FVE Holýšov I and Others v Commission.xml,prem-prem
E3,failure have number bearing,E1,appellant submit essence; <ORG> hold mechanism; review mechanism impose mechanism; mechanism exceed requirement,attack,prem,prem,R2021_FVE Holýšov I and Others v Commission.xml,prem-prem
E2,Czech Republic undertake review mechanism; assessment implement review mechanism; case law cite paragraph; number fall jurisdiction; number hear appeal; number allege appellant,E4,,support,prem,conc,R2021_FVE Holýšov I and Others v Commission.xml,prem-conc
E3,failure have number bearing,E4,,support,prem,conc,R2021_FVE Holýšov I and Others v Commission.xml,prem-conc
G2,part have basis,G5,,support,prem,conc,R2021_FVE Holýšov I and Others v Commission.xml,prem-conc
G3,,G5,,support,prem,conc,R2021_FVE Holýšov I and Others v Commission.xml,prem-conc
H4,<ORG> find paragraph; assertion form part,H1,appellant criticise <ORG>; appellant criticise number finding; <ORG> exceed limit; number finding assert decision; Czech Republic infringe principle; Czech Republic infringe arbitration decision; assert stitute number finding; state aid infringe Article TFEU,attack,prem,prem,R2021_FVE Holýšov I and Others v Commission.xml,prem-prem
H4,<ORG> find paragraph; assertion form part,H2,,attack,prem,prem,R2021_FVE Holýšov I and Others v Commission.xml,prem-prem
H3,<ORG> state decision; Czech Republic infringe principle; company pensation stitute state aid,H5,<ORG> entitle company plaint,support,prem,prem,R2021_FVE Holýšov I and Others v Commission.xml,prem-prem
H4,<ORG> find paragraph; assertion form part,H5,<ORG> entitle company plaint,support,prem,prem,R2021_FVE Holýšov I and Others v Commission.xml,prem-prem
H6,<ORG> lack company petence; company petence make decision,H5,<ORG> entitle company plaint,support,prem,prem,R2021_FVE Holýšov I and Others v Commission.xml,prem-prem
H5,<ORG> entitle company plaint,H8,,support,prem,conc,R2021_FVE Holýšov I and Others v Commission.xml,prem-conc
A5,<ORG> infer paragraph; <ORG> vest capacity; <ORG> vest power,A6,power adopt schedule; number withstand requirement; authority approve schedule,support,prem,prem,R2016_European Commission v Hansestadt Lübeck.xml,prem-prem
A1,<ORG> recall paragraph; person claim meaning; decision affect they; decision affect reason; they differentiate person,A7,<ORG> take view; power propose schedule; power propose authority; schedule set airport charge; power adopt schedule,support,prem,prem,R2016_European Commission v Hansestadt Lübeck.xml,prem-prem
A2,<ORG> find paragraph; decision relate schedule; it affect measure,A7,<ORG> take view; power propose schedule; power propose authority; schedule set airport charge; power adopt schedule,support,prem,prem,R2016_European Commission v Hansestadt Lübeck.xml,prem-prem
A3,<ORG> point paragraph; authority have schedule company; schedule company cerne charge; schedule have operator; authority have number power; number power set charge,A7,<ORG> take view; power propose schedule; power propose authority; schedule set airport charge; power adopt schedule,support,prem,prem,R2016_European Commission v Hansestadt Lübeck.xml,prem-prem
A4,possibility apply charge; possibility apply framework; discount provide schedule; company clude operator; company clude intervention; company clude airline; company clude agreement; charge lay schedule; charge apply airline,A7,<ORG> take view; power propose schedule; power propose authority; schedule set airport charge; power adopt schedule,support,prem,prem,R2016_European Commission v Hansestadt Lübeck.xml,prem-prem
A6,power adopt schedule; number withstand requirement; authority approve schedule,A7,<ORG> take view; power propose schedule; power propose authority; schedule set airport charge; power adopt schedule,support,prem,prem,R2016_European Commission v Hansestadt Lübeck.xml,prem-prem
A7,<ORG> take view; power propose schedule; power propose authority; schedule set airport charge; power adopt schedule,A11,,support,prem,conc,R2016_European Commission v Hansestadt Lübeck.xml,prem-conc
A8,<ORG> challenge view; <ORG> challenge line; line set paragraph; it point distortion; <ORG> have jurisdiction; <ORG> have appeal; document see judgment,A11,,support,prem,conc,R2016_European Commission v Hansestadt Lübeck.xml,prem-conc
B2,purpose like interest; interest bring proceeding; interest bring decision; decision fail which,B3,this presuppose EUC paragraph; party bring it,support,prem,prem,R2016_European Commission v Hansestadt Lübeck.xml,prem-prem
B8,<ORG> hold judgment; <ORG> hold EUC paragraph; <ORG> initiate investigation procedure; company rt hear application; initiate require measure; obligation suspend implementation,B11,obligation suspend implementation; decision initiate investigation procedure,support,prem,prem,R2016_European Commission v Hansestadt Lübeck.xml,prem-prem
B9,<ORG> decide implementation,B11,obligation suspend implementation; decision initiate investigation procedure,support,prem,prem,R2016_European Commission v Hansestadt Lübeck.xml,prem-prem
B10,it decide measure; it decide order; order safeguard interest; order safeguard effectiveness; <ORG> initiate investigation procedure,B11,obligation suspend implementation; decision initiate investigation procedure,support,prem,prem,R2016_European Commission v Hansestadt Lübeck.xml,prem-prem
B1,applicants interest bring proceeding,B13,<ORG> close investigation procedure; City retain interest; interest bring proceeding; proceeding seek annulment,support,prem,prem,R2016_European Commission v Hansestadt Lübeck.xml,prem-prem
B3,this presuppose EUC paragraph; party bring it,B13,<ORG> close investigation procedure; City retain interest; interest bring proceeding; proceeding seek annulment,support,prem,prem,R2016_European Commission v Hansestadt Lübeck.xml,prem-prem
B4,order reject <ORG>; sale put end; sale put aid scheme; obligation suspend scheme; obligation affect City; latter have interest; interest seek annulment; <ORG> hold City; decision produce effect; City retain interest; interest bring proceeding,B13,<ORG> close investigation procedure; City retain interest; interest bring proceeding; proceeding seek annulment,support,prem,prem,R2016_European Commission v Hansestadt Lübeck.xml,prem-prem
B5,<ORG> refer judgment; <ORG> publish EUC paragraph; decision initiate investigation procedure; decision initiate relation; decision classify aid; decision entail effect; EUC paragraph regard suspension,B13,<ORG> close investigation procedure; City retain interest; interest bring proceeding; proceeding seek annulment,support,prem,prem,R2016_European Commission v Hansestadt Lübeck.xml,prem-prem
B6,it state scope; decision alter scope; decision alter position,B13,<ORG> close investigation procedure; City retain interest; interest bring proceeding; proceeding seek annulment,support,prem,prem,R2016_European Commission v Hansestadt Lübeck.xml,prem-prem
B7,it observe decision; there be element; which lead Member State; which lead application; element suspend application; company clusion arise infringement,B13,<ORG> close investigation procedure; City retain interest; interest bring proceeding; proceeding seek annulment,support,prem,prem,R2016_European Commission v Hansestadt Lübeck.xml,prem-prem
B11,obligation suspend implementation; decision initiate investigation procedure,B13,<ORG> close investigation procedure; City retain interest; interest bring proceeding; proceeding seek annulment,support,prem,prem,R2016_European Commission v Hansestadt Lübeck.xml,prem-prem
B12,<ORG> state privatisation; company order recovery; <ORG> own airport,B13,<ORG> close investigation procedure; City retain interest; interest bring proceeding; proceeding seek annulment,support,prem,prem,R2016_European Commission v Hansestadt Lübeck.xml,prem-prem
B13,<ORG> close investigation procedure; City retain interest; interest bring proceeding; proceeding seek annulment,B14,,support,prem,conc,R2016_European Commission v Hansestadt Lübeck.xml,prem-conc
C1,<ORG> recall paragraph; <ORG> recall accordance,C8,<ORG> hold paragraph; schedule apply airline; airline use Lbeck Airport; purpose find airline company; airline company benefit pricing provision; company taine decision,support,prem,prem,R2016_European Commission v Hansestadt Lübeck.xml,prem-prem
C1bis,,C8,<ORG> hold paragraph; schedule apply airline; airline use Lbeck Airport; purpose find airline company; airline company benefit pricing provision; company taine decision,support,prem,prem,R2016_European Commission v Hansestadt Lübeck.xml,prem-prem
C1ter,,C8,<ORG> hold paragraph; schedule apply airline; airline use Lbeck Airport; purpose find airline company; airline company benefit pricing provision; company taine decision,support,prem,prem,R2016_European Commission v Hansestadt Lübeck.xml,prem-prem
C1quater,it fer advantage,C8,<ORG> hold paragraph; schedule apply airline; airline use Lbeck Airport; purpose find airline company; airline company benefit pricing provision; company taine decision,support,prem,prem,R2016_European Commission v Hansestadt Lübeck.xml,prem-prem
C1quinquies,,C8,<ORG> hold paragraph; schedule apply airline; airline use Lbeck Airport; purpose find airline company; airline company benefit pricing provision; company taine decision,support,prem,prem,R2016_European Commission v Hansestadt Lübeck.xml,prem-prem
C2,company cern company dition; company dition relate selectivity; provision prohibit aid; aid favour undertaking; case law recall paragraph; case law recall judgment; assessment require it; objective pursue regime,C8,<ORG> hold paragraph; schedule apply airline; airline use Lbeck Airport; purpose find airline company; airline company benefit pricing provision; company taine decision,support,prem,prem,R2016_European Commission v Hansestadt Lübeck.xml,prem-prem
C3,which differentiate undertaking; differentiation arise nature; they form part; state measure see judgment,C8,<ORG> hold paragraph; schedule apply airline; airline use Lbeck Airport; purpose find airline company; airline company benefit pricing provision; company taine decision,support,prem,prem,R2016_European Commission v Hansestadt Lübeck.xml,prem-prem
C4,plea allege infringement; <ORG> find decision; <ORG> state paragraph; finding base decision; finding base ground; advantage grant to; airline use Lbeck Airport,C8,<ORG> hold paragraph; schedule apply airline; airline use Lbeck Airport; purpose find airline company; airline company benefit pricing provision; company taine decision,support,prem,prem,R2016_European Commission v Hansestadt Lübeck.xml,prem-prem
C5,schedule apply airline; rule set charge; airline use airport; which apply airport; airline use Lbeck Airport,C8,<ORG> hold paragraph; schedule apply airline; airline use Lbeck Airport; purpose find airline company; airline company benefit pricing provision; company taine decision,support,prem,prem,R2016_European Commission v Hansestadt Lübeck.xml,prem-prem
C6,<ORG> hold airport sector; it cern sector; case law develop company text; airline use Lbeck Airport,C8,<ORG> hold paragraph; schedule apply airline; airline use Lbeck Airport; purpose find airline company; airline company benefit pricing provision; company taine decision,support,prem,prem,R2016_European Commission v Hansestadt Lübeck.xml,prem-prem
C7,<ORG> state essence; entity lay fee scale; entity lay use; selectivity assess undertaking; undertaking use undertaking; undertaking use good; undertaking use service,C8,<ORG> hold paragraph; schedule apply airline; airline use Lbeck Airport; purpose find airline company; airline company benefit pricing provision; company taine decision,support,prem,prem,R2016_European Commission v Hansestadt Lübeck.xml,prem-prem
C9,it follow case law; undertaking lay company dition; undertaking lay use,C8,<ORG> hold paragraph; schedule apply airline; airline use Lbeck Airport; purpose find airline company; airline company benefit pricing provision; company taine decision,support,prem,prem,R2016_European Commission v Hansestadt Lübeck.xml,prem-prem
C10,Article TFEU distinguish measure; Article TFEU distinguish reference,C11,it not rule good; undertaking lay company dition; undertaking lay use; undertaking use good; order determine regard number; order determine nature; order have regard number; order have nature; advantage benefit some; objective pursue regime,support,prem,prem,R2016_European Commission v Hansestadt Lübeck.xml,prem-prem
C14,order apply set; measure have effect; company ferre advantage; company ferre undertaking; case law recall paragraph; undertaking favour other; objective pursue regime,C15,it apply set; it apply manner,support,prem,prem,R2016_European Commission v Hansestadt Lübeck.xml,prem-prem
C15,it apply set; it apply manner,C16,selectivity state point; of link discrimination,support,prem,prem,R2016_European Commission v Hansestadt Lübeck.xml,prem-prem
C17,examination carry company text,C18,it examine situation judgment; measure stitute advantage; company stitute advantage; objective pursue regime,support,prem,prem,R2016_European Commission v Hansestadt Lübeck.xml,prem-prem
C16,selectivity state point; of link discrimination,C19,examination require definition,support,prem,prem,R2016_European Commission v Hansestadt Lübeck.xml,prem-prem
C18,it examine situation judgment; measure stitute advantage; company stitute advantage; objective pursue regime,C19,examination require definition,support,prem,prem,R2016_European Commission v Hansestadt Lübeck.xml,prem-prem
C2,company cern company dition; company dition relate selectivity; provision prohibit aid; aid favour undertaking; case law recall paragraph; case law recall judgment; assessment require it; objective pursue regime,C24,reasoning set paragraph; it have effect; company ferre advantage; company ferre undertaking; objective pursue regime; objective pursue situation,support,prem,prem,R2016_European Commission v Hansestadt Lübeck.xml,prem-prem
C3,which differentiate undertaking; differentiation arise nature; they form part; state measure see judgment,C24,reasoning set paragraph; it have effect; company ferre advantage; company ferre undertaking; objective pursue regime; objective pursue situation,support,prem,prem,R2016_European Commission v Hansestadt Lübeck.xml,prem-prem
C9,it follow case law; undertaking lay company dition; undertaking lay use,C24,reasoning set paragraph; it have effect; company ferre advantage; company ferre undertaking; objective pursue regime; objective pursue situation,support,prem,prem,R2016_European Commission v Hansestadt Lübeck.xml,prem-prem
C9bis,it refer those; judgment mention paragraph; judgment set rule,C24,reasoning set paragraph; it have effect; company ferre advantage; company ferre undertaking; objective pursue regime; objective pursue situation,support,prem,prem,R2016_European Commission v Hansestadt Lübeck.xml,prem-prem
C19,examination require definition,C24,reasoning set paragraph; it have effect; company ferre advantage; company ferre undertaking; objective pursue regime; objective pursue situation,support,prem,prem,R2016_European Commission v Hansestadt Lübeck.xml,prem-prem
C26,schedule company fer advantage; airline use Lbeck Airport; airline use airport; objective pursue regime,C25,airline use Lbeck Airport; airline benefit advantage; company ferre schedule,support,prem,prem,R2016_European Commission v Hansestadt Lübeck.xml,prem-prem
C23,which benefit sector,C25,airline use Lbeck Airport; airline benefit advantage; company ferre schedule,support,prem,prem,R2016_European Commission v Hansestadt Lübeck.xml,prem-prem
C24,reasoning set paragraph; it have effect; company ferre advantage; company ferre undertaking; objective pursue regime; objective pursue situation,C25,airline use Lbeck Airport; airline benefit advantage; company ferre schedule,support,prem,prem,R2016_European Commission v Hansestadt Lübeck.xml,prem-prem
C19,examination require definition,C27,reasoning set paragraph; judgment determination depend definition; undertaking favour measure,support,prem,prem,R2016_European Commission v Hansestadt Lübeck.xml,prem-prem
C28,power interpret law; airport exercise power; operator draw scale,C29,schedule derogate favour; airline use Lbeck Airport; that lay airport charge; schedule adopt purpose; schedule adopt airport operator; schedule adopt exercise; power limit airport,support,prem,prem,R2016_European Commission v Hansestadt Lübeck.xml,prem-prem
C29,schedule derogate favour; airline use Lbeck Airport; that lay airport charge; schedule adopt purpose; schedule adopt airport operator; schedule adopt exercise; power limit airport,C30,Advocate General state point; schedule have effect; effect favour airline; effect favour other,support,prem,prem,R2016_European Commission v Hansestadt Lübeck.xml,prem-prem
C27,reasoning set paragraph; judgment determination depend definition; undertaking favour measure,C31,<ORG> do law; airline serve airport; airline use Lbeck Airport,support,prem,prem,R2016_European Commission v Hansestadt Lübeck.xml,prem-prem
C30,Advocate General state point; schedule have effect; effect favour airline; effect favour other,C31,<ORG> do law; airline serve airport; airline use Lbeck Airport,support,prem,prem,R2016_European Commission v Hansestadt Lübeck.xml,prem-prem
C31,<ORG> do law; airline serve airport; airline use Lbeck Airport,C32,schedule apply manner; schedule apply airline; airline use airline; airline use Lbeck Airport,support,prem,prem,R2016_European Commission v Hansestadt Lübeck.xml,prem-prem
C34,<ORG> submit decision; company tain description; company tain assessment; fact remain statement; assessment company cern existence; assessment company cern purpose; statement rest finding; advantage benefit airline; airline use Lbeck Airport,C35,<ORG> infringe Article TFEU; <ORG> infringe assessment; company dition relate selectivity; which form basis,support,prem,prem,R2016_European Commission v Hansestadt Lübeck.xml,prem-prem
C12,line set paragraph; measure lay company dition; undertaking offer good; measure stitute measure,C36,argument advance alternative,support,prem,conc,R2016_European Commission v Hansestadt Lübeck.xml,prem-conc
C25,airline use Lbeck Airport; airline benefit advantage; company ferre schedule,C36,argument advance alternative,support,prem,conc,R2016_European Commission v Hansestadt Lübeck.xml,prem-conc
C32,schedule apply manner; schedule apply airline; airline use airline; airline use Lbeck Airport,C36,argument advance alternative,support,prem,conc,R2016_European Commission v Hansestadt Lübeck.xml,prem-conc
C35,<ORG> infringe Article TFEU; <ORG> infringe assessment; company dition relate selectivity; which form basis,C36,argument advance alternative,support,prem,conc,R2016_European Commission v Hansestadt Lübeck.xml,prem-conc
D1,company taine decision; it apply airline; airline use Lbeck Airport; <ORG> state reason; <ORG> state judgment,D6,,support,prem,conc,R2016_European Commission v Hansestadt Lübeck.xml,prem-conc
