source_ID,source_text,target_ID,target_text,relation,source_type,target_type,file_name,type_pair
C12,member State seek company dition; member State seek measure; fact approximate company dition; fact approximate measure; fact not deprive measure; fact not deprive character,C13,it follow company petition; <ORG> entitle paragraph; company justify existence; company petition establish company petition,support,prem,prem,R2004_Italian Republic v Commission of the European Communities.xml,prem-prem
C13,it follow company petition; <ORG> entitle paragraph; company justify existence; company petition establish company petition,C14,argument put argument; <ORG> rule possibility; system strengthen position,support,prem,prem,R2004_Italian Republic v Commission of the European Communities.xml,prem-prem
C1,it recall paragraph; number accord caselaw; which receive it; number exclude possibility; number see paragraph; number see paragraph,C15,plea relate impact; part reject entirety,support,prem,conc,R2004_Italian Republic v Commission of the European Communities.xml,prem-conc
C2,there be company petition; there be see; which receive it,C15,plea relate impact; part reject entirety,support,prem,conc,R2004_Italian Republic v Commission of the European Communities.xml,prem-conc
C5,it clude paragraph; aid strengthen position; aid strengthen scope,C15,plea relate impact; part reject entirety,support,prem,conc,R2004_Italian Republic v Commission of the European Communities.xml,prem-conc
C6,Italian Republic put evidence; <ORG> fail case; <ORG> fail regard; evidence have regard; principle recognise caselaw; evidence mention paragraph; argument company cerne impact,C15,plea relate impact; part reject entirety,support,prem,conc,R2004_Italian Republic v Commission of the European Communities.xml,prem-conc
C7,argument put argument; argument clude regard; road haulage sector characterise existence; road haulage sector regard regard; company regard company petition; company ld number regard company petition,C15,plea relate impact; part reject entirety,support,prem,conc,R2004_Italian Republic v Commission of the European Communities.xml,prem-conc
C14,argument put argument; <ORG> rule possibility; system strengthen position,C15,plea relate impact; part reject entirety,support,prem,conc,R2004_Italian Republic v Commission of the European Communities.xml,prem-conc
D1,<ORG> point paragraph; road haulage sector open <ORG>; road haulage sector open regulation number,D2,<ORG> infer paragraph; aid strengthen position; aid strengthen scope,support,prem,prem,R2004_Italian Republic v Commission of the European Communities.xml,prem-prem
D1,<ORG> point paragraph; road haulage sector open <ORG>; road haulage sector open regulation number,D4,aid have system; finding regard system; <ORG> number law,support,prem,prem,R2004_Italian Republic v Commission of the European Communities.xml,prem-prem
D2,<ORG> infer paragraph; aid strengthen position; aid strengthen scope,D4,aid have system; finding regard system; <ORG> number law,support,prem,prem,R2004_Italian Republic v Commission of the European Communities.xml,prem-prem
D3,aid come scope; aid come time,D4,aid have system; finding regard system; <ORG> number law,support,prem,prem,R2004_Italian Republic v Commission of the European Communities.xml,prem-prem
D4,aid have system; finding regard system; <ORG> number law,D5,part allege error,support,prem,conc,R2004_Italian Republic v Commission of the European Communities.xml,prem-conc
E1,plea allege failure; failure state ground; failure regard impact; it point view; <ORG> set reason; <ORG> set detail; <ORG> set paragraph; which lead <ORG>; which lead view; reason take view; view affect trade; view distort company petition,E2,plea allege failure,support,prem,conc,R2004_Italian Republic v Commission of the European Communities.xml,prem-conc
F1,judgment abolish aid; judgment abolish mean,F2,<ORG> grant purpose; purpose restore situation; recovery not regard objective; recovery not regard regard,support,prem,prem,R2004_Italian Republic v Commission of the European Communities.xml,prem-prem
F3,recipient forfeit advantage; it enjoy company petitother; situation see paragraph,F4,it follow function; <ORG> exceed bound; bound recognise case law; it ask member state; it ask sum; sum grant way; it restore situation,support,prem,prem,R2004_Italian Republic v Commission of the European Communities.xml,prem-prem
F6,,F5,argument put argument; repayment place burden; repayment place recipient; repayment place undertaking; many disappear market; circumstance rely circumstance; impossibility recover aid,support,prem,prem,R2004_Italian Republic v Commission of the European Communities.xml,prem-prem
F2,<ORG> grant purpose; purpose restore situation; recovery not regard objective; recovery not regard regard,F8,obligation reimburse aid,support,prem,prem,R2004_Italian Republic v Commission of the European Communities.xml,prem-prem
F4,it follow function; <ORG> exceed bound; bound recognise case law; it ask member state; it ask sum; sum grant way; it restore situation,F8,obligation reimburse aid,support,prem,prem,R2004_Italian Republic v Commission of the European Communities.xml,prem-prem
F7,apprehension not justify failure; apprehension not justify paragraph; failure ply obligation,F8,obligation reimburse aid,support,prem,prem,R2004_Italian Republic v Commission of the European Communities.xml,prem-prem
F8,obligation reimburse aid,F9,<ORG> fail principle; plea observe principle,support,prem,conc,R2004_Italian Republic v Commission of the European Communities.xml,prem-conc
G9,case give rise; case give judgment,G10,measure cerne sector; company cerne sector; which receive <ORG>; which receive aid,support,prem,prem,R2004_Italian Republic v Commission of the European Communities.xml,prem-prem
G12,<ORG> learn aid,G14,which elapse time,support,prem,prem,R2004_Italian Republic v Commission of the European Communities.xml,prem-prem
G13,decision carry investigation,G14,which elapse time,support,prem,prem,R2004_Italian Republic v Commission of the European Communities.xml,prem-prem
G1,it point circumstance; number preclude circumstance; number rely circumstance; it assume circumstance; circumstance decline aid; circumstance refund aid,G15,,support,prem,prem,R2004_Italian Republic v Commission of the European Communities.xml,prem-prem
G2,case bring company rt; company assess circumstance; company assess ruling; paragraph cite paragraph,G15,,support,prem,prem,R2004_Italian Republic v Commission of the European Communities.xml,prem-prem
G5,recipient undertaking rely lawfulness; aid institute aid; aid pay year; period give rise; period give expectation; which justify limitation; order fulfil function; limitation period fix advance; Case Geigy Commission ECR paragraph see effect,G15,,support,prem,prem,R2004_Italian Republic v Commission of the European Communities.xml,prem-prem
G6,number act period; number fix period; Regulation number enter force; number apply fact,G15,,support,prem,prem,R2004_Italian Republic v Commission of the European Communities.xml,prem-prem
G7,requirement have effect; effect prevent <ORG>; effect prevent exercise; effect delay exercise; <ORG> cite paragraph,G15,,support,prem,prem,R2004_Italian Republic v Commission of the European Communities.xml,prem-prem
G10,measure cerne sector; company cerne sector; which receive <ORG>; which receive aid,G15,,support,prem,prem,R2004_Italian Republic v Commission of the European Communities.xml,prem-prem
G11,delay impute time; it learn existence,G15,,support,prem,prem,R2004_Italian Republic v Commission of the European Communities.xml,prem-prem
G12,<ORG> learn aid,G15,,support,prem,prem,R2004_Italian Republic v Commission of the European Communities.xml,prem-prem
G13,decision carry investigation,G15,,support,prem,prem,R2004_Italian Republic v Commission of the European Communities.xml,prem-prem
G3,<ORG> find paragraph; obligation impose article,G16,,support,prem,conc,R2004_Italian Republic v Commission of the European Communities.xml,prem-conc
G4,fact not justify expectation,G16,,support,prem,conc,R2004_Italian Republic v Commission of the European Communities.xml,prem-conc
G15,,G16,,support,prem,conc,R2004_Italian Republic v Commission of the European Communities.xml,prem-conc
H1,,H6,part relate extent; obligation recover aid,support,prem,conc,R2004_Italian Republic v Commission of the European Communities.xml,prem-conc
H2,it point <ORG>; <ORG> start principle; part link statement; which lead adoption; <ORG> cite paragraph,H6,part relate extent; obligation recover aid,support,prem,conc,R2004_Italian Republic v Commission of the European Communities.xml,prem-conc
H3,company clude aid; company clude that; aid grant Laws number; aid grant undertaking; undertaking engage transport; aid grant to; undertaking engage road haulage,H6,part relate extent; obligation recover aid,support,prem,conc,R2004_Italian Republic v Commission of the European Communities.xml,prem-conc
H4,decision take whole,H6,part relate extent; obligation recover aid,support,prem,conc,R2004_Italian Republic v Commission of the European Communities.xml,prem-conc
A20,there be number substance; criterion relate nature; criterion relate scheme; company stitute basis,A2,<ORG> make errother; criterion decline measure company; criterion decline <ORG>; criterion categorise measure company; criterion categorise <ORG>; measure company cerne reduction; basis rule existence; basis rule purpose,attack,prem,prem,R2000_French Republic v Ladbroke Racing Ltd and Commission of the European Communitie.xml,prem-prem
A21,it follow nature; <ORG> refuse account; <ORG> refuse criterion; measure reduce levy; measure fall scope,A3,appellant maintain factother; appellant maintain factother; appellant maintain it; <ORG> give ground; <ORG> give to; <ORG> give step; it fail position; factother rely factother; factother rely factother; it base part; it base premiss,attack,prem,prem,R2000_French Republic v Ladbroke Racing Ltd and Commission of the European Communitie.xml,prem-prem
A5,<ORG> call fact; <ORG> call light; it limit itself; there be error,A7,<ORG> err law; <ORG> err definition; it state essence; circumstance arise company plex nature,support,prem,prem,R2000_French Republic v Ladbroke Racing Ltd and Commission of the European Communitie.xml,prem-prem
A6,form not reserve circumstance,A7,<ORG> err law; <ORG> err definition; it state essence; circumstance arise company plex nature,support,prem,prem,R2000_French Republic v Ladbroke Racing Ltd and Commission of the European Communitie.xml,prem-prem
A10,<ORG> do number; company cern scope,A7,<ORG> err law; <ORG> err definition; it state essence; circumstance arise company plex nature,attack,prem,prem,R2000_French Republic v Ladbroke Racing Ltd and Commission of the European Communitie.xml,prem-prem
A4,appellant argument relate nature; appellant argument relate scope; measure adopt authority; <ORG> categorise <ORG>,A10,<ORG> do number; company cern scope,support,prem,prem,R2000_French Republic v Ladbroke Racing Ltd and Commission of the European Communitie.xml,prem-prem
A9,<ORG> carry review; measure fall scope,A10,<ORG> do number; company cern scope,support,prem,prem,R2000_French Republic v Ladbroke Racing Ltd and Commission of the European Communitie.xml,prem-prem
A10,<ORG> do number; company cern scope,A10,<ORG> do number; company cern scope,support,prem,prem,R2000_French Republic v Ladbroke Racing Ltd and Commission of the European Communitie.xml,prem-prem
A11,<ORG> assess argument; measure reduce levy; measure catch article,A13,it err law,support,prem,prem,R2000_French Republic v Ladbroke Racing Ltd and Commission of the European Communitie.xml,prem-prem
A12,appellant maintain nature; <ORG> fail nature; criterion justify nature,A13,it err law,support,prem,prem,R2000_French Republic v Ladbroke Racing Ltd and Commission of the European Communitie.xml,prem-prem
A30,,A13,it err law,attack,prem,prem,R2000_French Republic v Ladbroke Racing Ltd and Commission of the European Communitie.xml,prem-prem
A14,appellant argue nature; they form part; which stitute <ORG>; which stitute other; they justify nature; they justify scheme,A15,there be justification,support,prem,prem,R2000_French Republic v Ladbroke Racing Ltd and Commission of the European Communitie.xml,prem-prem
A16,,A15,there be justification,attack,prem,prem,R2000_French Republic v Ladbroke Racing Ltd and Commission of the European Communitie.xml,prem-prem
A20,there be number substance; criterion relate nature; criterion relate scheme; company stitute basis,A17,appellant reasoning found analysis,support,prem,prem,R2000_French Republic v Ladbroke Racing Ltd and Commission of the European Communitie.xml,prem-prem
A18,Advocate General state point; <ORG> rely term; <ORG> rely nature,A20,there be number substance; criterion relate nature; criterion relate scheme; company stitute basis,support,prem,prem,R2000_French Republic v Ladbroke Racing Ltd and Commission of the European Communitie.xml,prem-prem
A19,it apply criterion; it derive proposition; proposition set paragraph; reduction amount number; reduction amount <ORG>; that justify nature; that justify economy,A20,there be number substance; criterion relate nature; criterion relate scheme; company stitute basis,support,prem,prem,R2000_French Republic v Ladbroke Racing Ltd and Commission of the European Communitie.xml,prem-prem
A17,appellant reasoning found analysis,A21,it follow nature; <ORG> refuse account; <ORG> refuse criterion; measure reduce levy; measure fall scope,support,prem,prem,R2000_French Republic v Ladbroke Racing Ltd and Commission of the European Communitie.xml,prem-prem
A24,<ORG> entitle recourse; measure stitute <ORG>,A22,Government allege reduction; <ORG> err regard; <ORG> infer fact,attack,prem,prem,R2000_French Republic v Ladbroke Racing Ltd and Commission of the European Communitie.xml,prem-prem
A23,<ORG> query validity; it find event; change design operation,A24,<ORG> entitle recourse; measure stitute <ORG>,support,prem,prem,R2000_French Republic v Ladbroke Racing Ltd and Commission of the European Communitie.xml,prem-prem
A25,argument rely appellant; argument test finding; finding refer paragraph; argument dispute <ORG>,A26,,support,prem,prem,R2000_French Republic v Ladbroke Racing Ltd and Commission of the European Communitie.xml,prem-prem
A28,appellant refer paragraph; <ORG> state number trade; <ORG> state company petition; there be number trade; which mean company petition; there be company petition,A27,argument sist assertion,support,prem,prem,R2000_French Republic v Ladbroke Racing Ltd and Commission of the European Communitie.xml,prem-prem
A29,statement lead <ORG>; number measure implement benefit; number measure implement adjustment; company cern effect; <ORG> catch provision,A27,argument sist assertion,support,prem,prem,R2000_French Republic v Ladbroke Racing Ltd and Commission of the European Communitie.xml,prem-prem
A30,,A29,statement lead <ORG>; number measure implement benefit; number measure implement adjustment; company cern effect; <ORG> catch provision,attack,prem,prem,R2000_French Republic v Ladbroke Racing Ltd and Commission of the European Communitie.xml,prem-prem
A33,company clusion set paragraph; company taine paragraph,A30,,support,prem,prem,R2000_French Republic v Ladbroke Racing Ltd and Commission of the European Communitie.xml,prem-prem
A31,<ORG> determine nature; criterion refer decision company; decision company cerne change; change amount reform; that justify nature; that justify scheme,A33,company clusion set paragraph; company taine paragraph,support,prem,prem,R2000_French Republic v Ladbroke Racing Ltd and Commission of the European Communitie.xml,prem-prem
A32,<ORG> rule criterion; company petition affect adjustment,A33,company clusion set paragraph; company taine paragraph,support,prem,prem,R2000_French Republic v Ladbroke Racing Ltd and Commission of the European Communitie.xml,prem-prem
A8,which interpret basis,A35,,support,prem,conc,R2000_French Republic v Ladbroke Racing Ltd and Commission of the European Communitie.xml,prem-conc
A16,,A35,,support,prem,conc,R2000_French Republic v Ladbroke Racing Ltd and Commission of the European Communitie.xml,prem-conc
A21,it follow nature; <ORG> refuse account; <ORG> refuse criterion; measure reduce levy; measure fall scope,A35,,support,prem,conc,R2000_French Republic v Ladbroke Racing Ltd and Commission of the European Communitie.xml,prem-conc
A24,<ORG> entitle recourse; measure stitute <ORG>,A35,,support,prem,conc,R2000_French Republic v Ladbroke Racing Ltd and Commission of the European Communitie.xml,prem-conc
A26,,A35,,support,prem,conc,R2000_French Republic v Ladbroke Racing Ltd and Commission of the European Communitie.xml,prem-conc
A30,,A35,,support,prem,conc,R2000_French Republic v Ladbroke Racing Ltd and Commission of the European Communitie.xml,prem-conc
A34,company sideration hold good,A35,,support,prem,conc,R2000_French Republic v Ladbroke Racing Ltd and Commission of the European Communitie.xml,prem-conc
B3,reason set paragraph,B1,French Republic criticise judgment; French Republic criticise appeal; <ORG> misapply Article; cash flow facility enable <ORG>; cash flow facility enable payment; cash flow facility defer payment,attack,prem,prem,R2000_French Republic v Ladbroke Racing Ltd and Commission of the European Communitie.xml,prem-prem
B2,appellant repeat objection; appellant repeat part; objection raise part; objection relate scope; objection relate failure; failure take account; failure take nature; failure take way,B3,reason set paragraph,support,prem,prem,R2000_French Republic v Ladbroke Racing Ltd and Commission of the European Communitie.xml,prem-prem
B6,Advocate General do point; argument relate assessment; which not challenge appeal,B4,appellant criticise <ORG>; rule company cerne payment,attack,prem,prem,R2000_French Republic v Ladbroke Racing Ltd and Commission of the European Communitie.xml,prem-prem
B6,Advocate General do point; argument relate assessment; which not challenge appeal,B5,statement make paragraph; <ORG> set decision evidence; <ORG> make company text; <ORG> make taxation,attack,prem,prem,R2000_French Republic v Ladbroke Racing Ltd and Commission of the European Communitie.xml,prem-prem
B3,reason set paragraph,B7,,support,prem,conc,R2000_French Republic v Ladbroke Racing Ltd and Commission of the European Communitie.xml,prem-conc
B6,Advocate General do point; argument relate assessment; which not challenge appeal,B7,,support,prem,conc,R2000_French Republic v Ladbroke Racing Ltd and Commission of the European Communitie.xml,prem-conc
C2,judgment set respect; fund retain payment,C1,<ORG> err law; <ORG> find <ORG>; <ORG> design expenditure; <ORG> finance expenditure; do base premiss,support,prem,prem,R2000_French Republic v Ladbroke Racing Ltd and Commission of the European Communitie.xml,prem-prem
C3,<ORG> restrict use; <ORG> restrict objective; fact not transform nature; fact not transform <ORG>,C1,<ORG> err law; <ORG> find <ORG>; <ORG> design expenditure; <ORG> finance expenditure; do base premiss,support,prem,prem,R2000_French Republic v Ladbroke Racing Ltd and Commission of the European Communitie.xml,prem-prem
C10,sum involve measure; measure allow <ORG>; measure allow access; they remain company trol; they remain authority; they categorise <ORG>,C1,<ORG> err law; <ORG> find <ORG>; <ORG> design expenditure; <ORG> finance expenditure; do base premiss,attack,prem,prem,R2000_French Republic v Ladbroke Racing Ltd and Commission of the European Communitie.xml,prem-prem
C10,sum involve measure; measure allow <ORG>; measure allow access; they remain company trol; they remain authority; they categorise <ORG>,C5,Advocate General state point; assessment leave number; assessment leave room,support,prem,prem,R2000_French Republic v Ladbroke Racing Ltd and Commission of the European Communitie.xml,prem-prem
C4,that explain assessment company; <ORG> explain assessment company; assessment company cerne categorisation,C6,measure enable racecourse undertaking; sum respond winning; amount monitor authority,support,prem,prem,R2000_French Republic v Ladbroke Racing Ltd and Commission of the European Communitie.xml,prem-prem
C6,measure enable racecourse undertaking; sum respond winning; amount monitor authority,C7,<ORG> infer paragraph; legislation extend range; sum put activity; legislature waive revenue,support,prem,prem,R2000_French Republic v Ladbroke Racing Ltd and Commission of the European Communitie.xml,prem-prem
C7,<ORG> infer paragraph; legislation extend range; sum put activity; legislature waive revenue,C10,sum involve measure; measure allow <ORG>; measure allow access; they remain company trol; they remain authority; they categorise <ORG>,support,prem,prem,R2000_French Republic v Ladbroke Racing Ltd and Commission of the European Communitie.xml,prem-prem
C8,<ORG> add paragraph; resource use expenditure; it settle case law; company stitute reduction; company stitute aid,C10,sum involve measure; measure allow <ORG>; measure allow access; they remain company trol; they remain authority; they categorise <ORG>,support,prem,prem,R2000_French Republic v Ladbroke Racing Ltd and Commission of the European Communitie.xml,prem-prem
C9,judgment rely appellant; judgment provide company firmation; judgment provide paragraph; article er mean; sector support undertaking,C10,sum involve measure; measure allow <ORG>; measure allow access; they remain company trol; they remain authority; they categorise <ORG>,support,prem,prem,R2000_French Republic v Ladbroke Racing Ltd and Commission of the European Communitie.xml,prem-prem
C5,Advocate General state point; assessment leave number; assessment leave room,C11,,support,prem,conc,R2000_French Republic v Ladbroke Racing Ltd and Commission of the European Communitie.xml,prem-conc
D6,exemption stitute state aid; appellant assertion regard period,D1,part relate paragraph; <ORG> err fact; <ORG> err regard; <ORG> offset cash flow benefit; cash flow benefit result time,attack,prem,prem,R2000_French Republic v Ladbroke Racing Ltd and Commission of the European Communitie.xml,prem-prem
D2,<ORG> set <ORG>; <ORG> regard period; which relate period,D4,judgment vitiate reasoning,support,prem,prem,R2000_French Republic v Ladbroke Racing Ltd and Commission of the European Communitie.xml,prem-prem
D3,company ld number rely matter,D4,judgment vitiate reasoning,support,prem,prem,R2000_French Republic v Ladbroke Racing Ltd and Commission of the European Communitie.xml,prem-prem
D5,they base analysis,D4,judgment vitiate reasoning,attack,prem,prem,R2000_French Republic v Ladbroke Racing Ltd and Commission of the European Communitie.xml,prem-prem
D7,assessment fall scope,D5,they base analysis,support,prem,prem,R2000_French Republic v Ladbroke Racing Ltd and Commission of the European Communitie.xml,prem-prem
D7,assessment fall scope,D8,,support,prem,conc,R2000_French Republic v Ladbroke Racing Ltd and Commission of the European Communitie.xml,prem-conc
E12,,E1,judgment vitiate error; judgment vitiate paragraph; <ORG> hold paragraph; decision infringe Article; decision infringe scope; authority obligation require repayment; aid derive <ORG>; reimbursement require date; it declare incompatible,attack,conc,prem,R2000_French Republic v Ladbroke Racing Ltd and Commission of the European Communitie.xml,conc-prem
E4,<ORG> state paragraph; <ORG> take expectation; <ORG> take account; expectation invoke <ORG>; expectation set requirement,E3,it sidere judgment; <ORG> have respond sum; <ORG> have date; <ORG> entertain expectation; <ORG> entertain reason; judgment accord to; judgment qualify exemption,attack,prem,prem,R2000_French Republic v Ladbroke Racing Ltd and Commission of the European Communitie.xml,prem-prem
E9,requirement repay part; part declare incompatible,E4,<ORG> state paragraph; <ORG> take expectation; <ORG> take account; expectation invoke <ORG>; expectation set requirement,attack,prem,prem,R2000_French Republic v Ladbroke Racing Ltd and Commission of the European Communitie.xml,prem-prem
E6,<ORG> deny <ORG>; <ORG> deny possibility; possibility examine Member States argument; recipient entertain expectation,E5,judgment vitiate error,support,prem,prem,R2000_French Republic v Ladbroke Racing Ltd and Commission of the European Communitie.xml,prem-prem
E7,it allow argument; argument affect question,E5,judgment vitiate error,support,prem,prem,R2000_French Republic v Ladbroke Racing Ltd and Commission of the European Communitie.xml,prem-prem
E8,recipient undertake company text; recipient undertake authority; recipient plead circumstance; it entertain expectation; expectation justify refusal; refusal repay aid,E11,it require repayment; aid derive PMUs exemption; aid derive opening,support,prem,prem,R2000_French Republic v Ladbroke Racing Ltd and Commission of the European Communitie.xml,prem-prem
A9,<ORG> carry review; measure fall scope,E11,it require repayment; aid derive PMUs exemption; aid derive opening,support,prem,prem,R2000_French Republic v Ladbroke Racing Ltd and Commission of the European Communitie.xml,prem-prem
E11,it require repayment; aid derive PMUs exemption; aid derive opening,E12,,support,prem,conc,R2000_French Republic v Ladbroke Racing Ltd and Commission of the European Communitie.xml,prem-conc
A3,argument include application; it claim paragraph; form have number; number bear right; right challenge they,A1,argument put appellant; argument clude examination; argument clude decision,attack,prem,prem,A2010_NDSHT Nya Destination Stockholm Hotell & Teaterpaket AB v European Commission.xml,prem-prem
A2,it observe paragraph; it follow company junction; appellant put argument; matter change paragraph; matter change Case Romeu Commission ECR i paragraph,A4,argument express appeal; argument express term; it change matter,support,prem,prem,A2010_NDSHT Nya Destination Stockholm Hotell & Teaterpaket AB v European Commission.xml,prem-prem
A3,argument include application; it claim paragraph; form have number; number bear right; right challenge they,A4,argument express appeal; argument express term; it change matter,support,prem,prem,A2010_NDSHT Nya Destination Stockholm Hotell & Teaterpaket AB v European Commission.xml,prem-prem
A4,argument express appeal; argument express term; it change matter,A5,,support,prem,conc,A2010_NDSHT Nya Destination Stockholm Hotell & Teaterpaket AB v European Commission.xml,prem-conc
B4,right challenge act; right challenge way,B5,it satisfy requirement; it identify author; it mention provision; provision provide basis,support,prem,prem,A2010_NDSHT Nya Destination Stockholm Hotell & Teaterpaket AB v European Commission.xml,prem-prem
B4,right challenge act; right challenge way,B6,act describe decision; number refer article,support,prem,prem,A2010_NDSHT Nya Destination Stockholm Hotell & Teaterpaket AB v European Commission.xml,prem-prem
B4,right challenge act; right challenge way,B7,number alter substance,support,prem,prem,A2010_NDSHT Nya Destination Stockholm Hotell & Teaterpaket AB v European Commission.xml,prem-prem
B9,measure take procedure; procedure review <ORG>; <ORG> carry examination; it have information; it have possession; information regard aid,B10,examination give rise; examination give initiation,support,prem,prem,A2010_NDSHT Nya Destination Stockholm Hotell & Teaterpaket AB v European Commission.xml,prem-prem
B10bis,company plaint allege aid; article oblige <ORG>; article oblige examination stage; article oblige decision; decision raise number objection; decision initiate investigation procedure; decision persist failure; decision persist examination stage,B11,<ORG> bind stage; decision reject company,support,prem,prem,A2010_NDSHT Nya Destination Stockholm Hotell & Teaterpaket AB v European Commission.xml,prem-prem
B18,finding roborate number; which govern right,B19,<ORG> examine information; it take decision,support,prem,prem,A2010_NDSHT Nya Destination Stockholm Hotell & Teaterpaket AB v European Commission.xml,prem-prem
B18bis,party information company cerne aid; there be ground; ground take view; case company cerne matter,B19,<ORG> examine information; it take decision,support,prem,prem,A2010_NDSHT Nya Destination Stockholm Hotell & Teaterpaket AB v European Commission.xml,prem-prem
B16,person intend guarantee; person benefit guarantee; guarantee afford provision; person secure company pliance,B20,annulment initiate procedure; annulment bring party company; action cerne meaning; action sidere <ORG>; party seek right; party seek provision,support,prem,prem,A2010_NDSHT Nya Destination Stockholm Hotell & Teaterpaket AB v European Commission.xml,prem-prem
B17,principle apply existence; principle apply company; <ORG> regard aid; <ORG> regard company; existence discount France paragraph; there be aid,B20,annulment initiate procedure; annulment bring party company; action cerne meaning; action sidere <ORG>; party seek right; party seek provision,support,prem,prem,A2010_NDSHT Nya Destination Stockholm Hotell & Teaterpaket AB v European Commission.xml,prem-prem
B19,<ORG> examine information; it take decision,B20,annulment initiate procedure; annulment bring party company; action cerne meaning; action sidere <ORG>; party seek right; party seek provision,support,prem,prem,A2010_NDSHT Nya Destination Stockholm Hotell & Teaterpaket AB v European Commission.xml,prem-prem
B21,<ORG> examine appellant company plaint; <ORG> examine light; information supply response; request send to,B22,<ORG> state letter; there be reason; company tinue investigation; it propose action,support,prem,prem,A2010_NDSHT Nya Destination Stockholm Hotell & Teaterpaket AB v European Commission.xml,prem-prem
B22,<ORG> state letter; there be reason; company tinue investigation; it propose action,B24,there be reason; company tinue investigation; it follow substance; institution form opinion; wish terminate examination,support,prem,prem,A2010_NDSHT Nya Destination Stockholm Hotell & Teaterpaket AB v European Commission.xml,prem-prem
B23,measure stitute aid; company stitute aid,B24,there be reason; company tinue investigation; it follow substance; institution form opinion; wish terminate examination,support,prem,prem,A2010_NDSHT Nya Destination Stockholm Hotell & Teaterpaket AB v European Commission.xml,prem-prem
B13,,B25,finding follow case law; case law cite paragraph; it refuse implication; it refuse investigation procedure,support,prem,prem,A2010_NDSHT Nya Destination Stockholm Hotell & Teaterpaket AB v European Commission.xml,prem-prem
B14,it receive company plaint; company plaint relate aid; <ORG> subject it; <ORG> subject procedure,B25,finding follow case law; case law cite paragraph; it refuse implication; it refuse investigation procedure,support,prem,prem,A2010_NDSHT Nya Destination Stockholm Hotell & Teaterpaket AB v European Commission.xml,prem-prem
B24,there be reason; company tinue investigation; it follow substance; institution form opinion; wish terminate examination,B25,finding follow case law; case law cite paragraph; it refuse implication; it refuse investigation procedure,support,prem,prem,A2010_NDSHT Nya Destination Stockholm Hotell & Teaterpaket AB v European Commission.xml,prem-prem
B1,appellant seek essence; appellant seek ground; <ORG> err law; letter have characteristic,B27,it hold it; <ORG> err law; decision produce effect; characteristic affect appellant interest; it stitute decision,support,prem,prem,A2010_NDSHT Nya Destination Stockholm Hotell & Teaterpaket AB v European Commission.xml,prem-prem
B2,Court hold nature; Court hold <ORG>; Court hold <ORG>; act adopt institution; which intend effect; act have effect; effect affect interest; effect affect change; effect bring change,B27,it hold it; <ORG> err law; decision produce effect; characteristic affect appellant interest; it stitute decision,support,prem,prem,A2010_NDSHT Nya Destination Stockholm Hotell & Teaterpaket AB v European Commission.xml,prem-prem
B3,it follow admissibility; case law company cerne admissibility,B27,it hold it; <ORG> err law; decision produce effect; characteristic affect appellant interest; it stitute decision,support,prem,prem,A2010_NDSHT Nya Destination Stockholm Hotell & Teaterpaket AB v European Commission.xml,prem-prem
B5,it satisfy requirement; it identify author; it mention provision; provision provide basis,B27,it hold it; <ORG> err law; decision produce effect; characteristic affect appellant interest; it stitute decision,support,prem,prem,A2010_NDSHT Nya Destination Stockholm Hotell & Teaterpaket AB v European Commission.xml,prem-prem
B6,act describe decision; number refer article,B27,it hold it; <ORG> err law; decision produce effect; characteristic affect appellant interest; it stitute decision,support,prem,prem,A2010_NDSHT Nya Destination Stockholm Hotell & Teaterpaket AB v European Commission.xml,prem-prem
B8,which determine position; which intend effect; measure have effect; effect affect interest; measure prepare decision; which have effect,B27,it hold it; <ORG> err law; decision produce effect; characteristic affect appellant interest; it stitute decision,support,prem,prem,A2010_NDSHT Nya Destination Stockholm Hotell & Teaterpaket AB v European Commission.xml,prem-prem
B10,examination give rise; examination give initiation,B27,it hold it; <ORG> err law; decision produce effect; characteristic affect appellant interest; it stitute decision,support,prem,prem,A2010_NDSHT Nya Destination Stockholm Hotell & Teaterpaket AB v European Commission.xml,prem-prem
B11,<ORG> bind stage; decision reject company,B27,it hold it; <ORG> err law; decision produce effect; characteristic affect appellant interest; it stitute decision,support,prem,prem,A2010_NDSHT Nya Destination Stockholm Hotell & Teaterpaket AB v European Commission.xml,prem-prem
B12,investigation reveal number ground; there be state aid; there be meaning; it refuse implication; it refuse procedure; it refuse paragraph,B27,it hold it; <ORG> err law; decision produce effect; characteristic affect appellant interest; it stitute decision,support,prem,prem,A2010_NDSHT Nya Destination Stockholm Hotell & Teaterpaket AB v European Commission.xml,prem-prem
B15,decision refuse procedure; decision initiate procedure,B27,it hold it; <ORG> err law; decision produce effect; characteristic affect appellant interest; it stitute decision,support,prem,prem,A2010_NDSHT Nya Destination Stockholm Hotell & Teaterpaket AB v European Commission.xml,prem-prem
B20,annulment initiate procedure; annulment bring party company; action cerne meaning; action sidere <ORG>; party seek right; party seek provision,B27,it hold it; <ORG> err law; decision produce effect; characteristic affect appellant interest; it stitute decision,support,prem,prem,A2010_NDSHT Nya Destination Stockholm Hotell & Teaterpaket AB v European Commission.xml,prem-prem
B25,finding follow case law; case law cite paragraph; it refuse implication; it refuse investigation procedure,B27,it hold it; <ORG> err law; decision produce effect; characteristic affect appellant interest; it stitute decision,support,prem,prem,A2010_NDSHT Nya Destination Stockholm Hotell & Teaterpaket AB v European Commission.xml,prem-prem
