text,label,events
"""Everyone who is deprived of his liberty by arrest or detention shall be entitled to take proceedings by which the lawfulness of his detention shall be decided speedily by a court and his release ordered if the detention is not lawful.""",premise,"['who be deprive liberty', 'who be deprive arrest', 'everyone shall be entitle ', ' to take proceeding', 'lawfulness shall be decide rt', 'release order ']"
No complaint however was made by the first applicant under Article 5 para. 4 (art. 5-4) at any stage of the proceedings before the Convention institutions.,premise,"['plaint be make applicant', 'plaint be make para']"
"The Court sees no cause, either on the facts or in law, to examine whether the less strict requirements of Article 13 (art. 13) were complied with in the present case.",conclusion,"['court see cause', 'court see fact', ' be ply case']"
since such domestic proceedings as might have been taken in relation to entry and search would have failed because domestic law provided lawful excuse for those actions.,premise,"[' might have be take relation', 'proceeding would have fail ', 'law provide excuse']"
The first applicant argued that effective remedies for her claims under Article 8 (art. 8) regarding the Army’s actions in entering and searching her house were lacking,conclusion,"['applicant argue ', ' regard action', ' search house']"
Article 13 (art. 13) guarantees the availability of a remedy at national level to enforce the substance of the Convention rights in whatever form they may happen to be secured in the domestic legal order.,premise,"[' guarantee availability', ' to enforce substance', 'they may happen ', ' to be secure order']"
"Its effect is thus to require the provision of a domestic remedy allowing the competent ""national authority"" both to deal with the substance of the relevant Convention complaint and to grant appropriate relief in meritorious cases (see, inter alia, the Vilvarajah and Others v. the United Kingdom judgment of 30 October 1991, Series A no. 215, p. 39, para. 122, and the authorities cited there).",premise,"[' to require provision', ' to require .', 'authority to deal substance', 'authority to grant relief', 'authority to grant case', ' see judgment', 'authority cite ']"
The remedy available to Mrs Murray would have satisfied these conditions.,premise,['remedy would have satisfy dition']
"As the Commission pointed out, her feeble prospects of success in the light of the particular circumstances of her case do not detract from the ""effectiveness"" of the remedy for the purpose of Article 13 (art. 13) (ibid.).",conclusion,"['commission point ', 'prospect do detract effectiveness']"
Whether the relevant domestic law as applied to Mrs Murray ensured her a sufficient level of protection of her right to respect for her private life is a substantive issue under Article 8 (art. 8).,premise,"[' apply murray', 'law ensure level']"
The matters complained of by Mrs Murray under Article 8 (art. 8) in this connection have already been found in the present judgment to have been compatible with the requirements of Article 8 (art. 8) (see paragraphs 83 to 95 above).,premise,"['matter plain murray', 'matter plain art', ' have be find judgment', ' see paragraph']"
Article 13 (art. 13) for its part does not go so far as to guarantee Mrs Murray a remedy allowing her to have challenged the content of Northern Ireland law before a national authority,premise,"['number do go ', ' to guarantee remedy', 'she to have challenge tent', 'she to have challenge authority']"
The facts of the present case do not therefore disclose a violation of Article 13 (art. 13) in respect of the first applicant.,conclusion,"['fact do number ', ' disclose violation']"
"(see the James and Others judgment, loc. cit.).",premise,[' see judgment']
Article 13 (art. 13) for its part does not go so far as to guarantee Mrs Murray a remedy allowing her to have challenged the content of Northern Ireland law before a national authority,conclusion,"['number do go ', ' to guarantee remedy', 'she to have challenge tent', 'she to have challenge authority']"
"Family ties cannot imply a criminal relationship between the author of the offence and his or her relatives; nor can the ""co-operative"" nature of the crime be considered a valid basis for a reasonable suspicion of complicity on the part of members of the family or friends of the criminal.",premise,"['tie can not imply relationship', 'nature can be sidere basis']"
These circumstances may give rise only to a bona fide suspicion of such complicity.,premise,"['circumstance may give rise', 'circumstance may give suspicion']"
"They do not give rise to a ""reasonable"" suspicion such as to justify the serious measures taken against the applicants unless they are connected with other facts in direct relation to the offence.",premise,"['they do give rise', 'they do give suspicion', ' to justify measure', ' take applicant', 'they be necte fact', 'they be necte relation']"
"No facts of this kind have however been furnished by the respondent Government, although, in our opinion, they could have been supplied without jeopardising the confidentiality of the source of information which is necessary to protect the life and personal safety of that source (paragraph 52 of the judgment).",premise,"['fact have be furnish government', 'they have be supply ', ' jeopardise fidentiality', ' to protect life']"
"The Court’s task, as stated by the majority (paragraph 66 of the judgment), is to determine whether the conditions laid down by sub-paragraph (c) of Article 5 para. 1 (art. 5-1-c) have been fulfilled in the circumstances of the particular case.",conclusion,"[' state paragraph', ' to determine dition', ' lay c', '5 have be fulfil circumstance', 'c have be fulfil circumstance']"
"Regarding the alleged violation of Article 5 para. 2 (art. 5-2) of the Convention, in our view the evidence as to Mrs Murray’s questioning at the military screening centre (paragraphs 16 to 27 of the judgment), the vague indications and the questions put to her lack the necessary precision to justify a conclusion that she was informed of the reasons for her arrest.",premise,"[' regard violation', 'murrays question centre', ' put she', 'evidence lack precision', ' to justify clusion', 'she be inform reason']"
"From the recorded questions about her brothers or ""about money and about America"", it is not possible for us to conclude that it was apparent to her ""that she was questioned about her possible involvement in the collection of funds for the purchase of arms for the Provisional IRA by her brothers in the USA"".",premise,['she be question involvement']
"In the Fox, Campbell and Hartley judgment (paragraph 40) the Court declared that ""[p]aragraph 2 of Article 5 (art. 5-2) contains the elementary safeguard that any person arrested should know why he is being deprived of his liberty.",premise,"['court declare ', 'company tain safeguard', 'person should know ', 'he be be deprive liberty']"
"This provision is an integral part of the scheme of protection afforded by Article 5 (art. 5): by virtue of paragraph 2 (art. 5-2) any person arrested must be told, in simple, non-technical language that he can understand, the essential legal and factual grounds for his arrest, so as to be able, if he sees fit, to apply to a court to challenge its lawfulness in accordance with paragraph 4 (art. 5-4)"".",premise,"[' afford art', 'person must be tell ground', 'person must be tell language', 'he can understand ', 'he see ', ' to apply company', ' to apply rt', ' to challenge lawfulness', ' to challenge accordance']"
"In our opinion, bearing in mind the totality of the circumstances, including the nature of the questions put to Mrs Murray in the course of her interrogation (paragraphs 14 and 21 of the judgment), the information given to Mrs Murray did not meet this basic standard.",conclusion,"[' bear totality', ' bear mind', ' include nature', ' put murray', ' put company', ' meet standard']"
"The Court’s task, as stated by the majority (paragraph 66 of the judgment), is to determine whether the conditions laid down by sub-paragraph (c) of Article 5 para. 1 (art. 5-1-c) have been fulfilled in the circumstances of the particular case.",premise,"[' state paragraph', ' to determine dition', ' lay c', '5 have be fulfil circumstance', 'c have be fulfil circumstance']"
"With due respect to the review that the national courts have conducted of the facts of the case (paragraph 60 of the judgment) and to their findings and conclusions in the proceedings brought by Mrs Murray, it falls to our Court, pursuant to Article 19 (art. 19) of the Convention, to ensure the observance of the engagement undertaken by the States Parties under Article 1 (art. 1) to secure everyone within their jurisdiction, inter alia, the right to liberty and the right to respect for private life.",premise,"[' have ducte fact', ' have ducte paragraph', ' bring murray', 'it fall court', ' to ensure observance', ' undertake party', ' undertake art', ' to secure everyone', ' to secure jurisdiction', ' to respect life']"
In the exercise of this power of review the Court must ascertain whether the essence of the safeguard afforded by this provision of the Convention has been secured.,premise,"['court must ascertain ', ' afford provision', 'essence have be secure ']"
"""Consequently, the respondent Government have to furnish at least some facts or information capable of satisfying the Court that the arrested person was reasonably suspected of having committed the alleged offence"" (Fox, Campbell and Hartley judgment, p. 18, para. 34).",conclusion,"['government have ', ' to furnish fact', ' satisfy court', 'person be suspect offence']"
"As to Article 5 para. 5 (art. 5-5) of the Convention, since Mrs Murray’s arrest and detention were in breach of paragraphs 1 and 2 of this Article (art. 5-1, art. 5-2), she was entitled to an enforceable right to compensation in accordance with this provision.",premise,"['she be entitle right', 'she be entitle accordance']"
"We would recall, as did the Commission (report, paragraph 75), that in the similar case of Fox, Campbell and Hartley (paragraph 46) the Court found a violation of Article 5 para. 5 (art. 5-5).",premise,"['we would recall ', 'court find violation']"
The alleged violation of Article 8 (art. 8) of the Convention is directly linked with the issues under Article 5 para. 1 (art. 5-1) of the Convention.,premise,['8) be link issue']
"Consequently, our conclusion is that, a breach of this provision having been found to have occurred in the circumstances of the case, the above-mentioned measures taken by the Army interfering in Mrs Murray’s private life cannot, in the absence of an objective justification of the suspicions of Mrs Murray’s terrorist activity, be regarded as necessary in a democratic society for the prevention of crime in accordance with paragraph 2 of Article 8 (art. 8-2).",conclusion,"['breach having be find ', ' to have occur circumstance', ' take army', ' interfere life', 'measure can be not regard accordance']"
"Consequently, our conclusion is that, a breach of this provision having been found to have occurred in the circumstances of the case, the above-mentioned measures taken by the Army interfering in Mrs Murray’s private life cannot, in the absence of an objective justification of the suspicions of Mrs Murray’s terrorist activity, be regarded as necessary in a democratic society for the prevention of crime in accordance with paragraph 2 of Article 8 (art. 8-2).",premise,"['breach having be find ', ' to have occur circumstance', ' take army', ' interfere life', 'measure can be not regard accordance']"
We therefore also find a violation of this provision of the Convention.,conclusion,['we find violation']
"because of the short duration of the detention,",premise,[]
"In the concrete circumstances of the case, I am prepared to allow that promptness can be waived",conclusion,['promptness can be waive ']
"once the first applicant was arrested (and not merely asked to go voluntarily to a place designated for interrogation) she was entitled to be told why she was being arrested - which in effect means ""that she was suspected of having committed a given offence"".",premise,"['applicant be arrest ', 'number ask ', ' to go place', ' designate interrogation', 'she be be arrest ', 'which mean ', 'she be suspect ', ' having mitte offence']"
"Once that is done, the further information that she was being charged with a given offence can, within a reasonable time, follow.",premise,"['that be do ', 'she be be charge offence', 'information can follow ']"
"This, however, must be preceded by the first phase, wherein the arrested person must be informed of the reasons for the arrest.",premise,"['this must be precede phase', 'person must be inform reason']"
"This phase cannot be skipped, ignored or disregarded, especially when, as in this case, the person arrested is not charged with an offence.",premise,"['phase can be not skip ', 'phase ignore ', ' be charge offence']"
"In the view of the majority (paragraph 77 of the judgment) this guarantee was satisfied because ""it must have been apparent to Mrs Murray that she was being questioned about her possible involvement in the collection of funds for the purchase of arms for the Provisional IRA by her brothers in the USA"", which induces the Court to come to the conclusion that ""the reasons for her arrest were sufficiently brought to her attention during her interview"".",premise,"['she be be question involvement', 'which induce court', 'which induce to', 'reason be bring attention', 'reason be bring interview']"
And therefore there was no violation.,conclusion,['there be violation']
"In my opinion this decision reduces the meaning of Article 5 para. 2 (art. 5-2) to such a low level that it is doubtful whether in fact it can, if it is adhered to in this form, have any possible concrete application in the future.",premise,"['decision reduce meaning', 'it be adhere form', 'it can have application', 'it can have future']"
"In fact what is being held here is that through the contents of an interrogation an accused person can, by inference or deduction, arrive, on his own, to understand ""the reasons for his arrest and ... any charge against him"".",premise,"['what be be hold ', 'person can arrive own', ' to understand reason']"
"Since the Convention obliges the investigating officer ""to inform"" the arrested person, I cannot agree that the duty imposed on the investigating officer can be satisfied by the obligation of the arrested person to carry out a logical exercise so that he will thereby know of the charge against him - surmising both, from the contents of the interrogation.",conclusion,"['convention oblige officer', ' to inform person', 'i can not agree ', ' impose officer', 'duty can be satisfy obligation', ' to carry exercise', 'he will know charge', ' surmise both', ' surmise tent']"
It is not really possible to sustain this interpretation of Article 5 para. 2 (art. 5-2).,premise,[' to sustain interpretation']
"If it is sustained, then it would mean that the guarantee therein contemplated will only come into play in situations such as that which is described in Franz Kafka’s masterpiece The Trial, where the Inspector, who is supposed to interrogate K (the accused person), tells K , ""I can’t even confirm that you are charged with an offence, or rather I don’t know whether you are.",premise,"['it be sustain ', 'it would mean play', 'it would mean situation', 'guarantee will company ', 'which be describe masterpiece', 'who be suppose ', ' to interrogate k', 'inspector tell k', 'you be charge offence', 'i do not know ']"
"You are under arrest certainly, more than that I do not know.""",premise,['i do know ']
"English translation by W. and E. Muir from the German original Der Prozess – Penguin reprint 1953, p. 18.",premise,[]
"Therefore, the interpretation arrived at is a substantial limitation of the purpose of Article 5 para. 2 (art. 5-2), to which I cannot subscribe, and I find that there was a violation of Article 5 para. 2 (art. 5-2).",conclusion,"['i can not subscribe ', 'i find ', 'there be violation']"
"In the examination of the matter of ""reasonable suspicion"", the key issue seems to me to be whether ""at least some facts or information"" were furnished by the Government, which would satisfy an objective observer that the person concerned may have committed the offence.",premise,"['issue seem i', 'fact be furnish government', 'which would satisfy observer', 'person may have mitte offence']"
In my opinion this condition of reasonableness was not fulfilled.,premise,['dition be fulfil ']
"It was suggested by the representative of the Government that ""primary facts"", obtained from a reliable confidential source, which cannot be disclosed must be differentiated from ""something other than the primary facts or information"".",premise,"['it be suggest representative', ' obtain source', 'which can be not disclose ', 'fact must be differentiate something']"
"Elements of the latter kind, he claimed, had been provided which should be capable of so satisfying an objective observer.",premise,"['he claim ', 'element have be provide ', ' satisfy observer']"
"He cited: (a) the honest belief of the arresting officer, (b) the briefing by a superior officer, and (c) circumstances preventing disclosure of information.",premise,"['he cite belief', ' prevent disclosure']"
"In my view all three are capable of satisfying the condition of an honest or genuine suspicion, but do not constitute ""at least some facts or information"" on which a reasonable suspicion could be based.",premise,"[' satisfy dition', 'company do stitute fact', 'company ld be base ']"
"Neither honesty of an arresting officer, nor honesty of superior officer, nor the circumstances of a suspected terrorist crime fall into this category.",premise,['honesty fall category']
"At the hearing the Government’s representative also identified three other kinds of more specific ""objective evidence"", namely the conviction of the first applicant’s brothers, her contacts with them and her visits to America.",premise,['representative identify kind']
"The problem with these facts, as I see it, is that none of them per se may be held against the first applicant to incriminate her.",premise,"['i see it', 'e may be hold applicant', ' to incriminate she']"
"They rather resemble the incrimination of a person’s status, in this case the first applicant’s kinship relationship.",premise,['they resemble incrimination']
"I am therefore led to conclude that there has been a violation of Article 5 para. 1 (art. 5-1) in respect of the first applicant, following the reasoning in the Fox, Campbell and Hartley v. the United Kingdom judgment (judgment of 30 August 1990, Series A no. 182).",conclusion,"['i be lead clude', ' follow reasoning']"
"A usual consequence of the implementation of Article 5 para. 1 (c) (art. 5-1-c) is that the national courts will, if need be, be called on to decide whether the arresting officer entertained reasonable suspicion of an offence committed by the detainee, while the purpose of Article 5 para. 2 (art. 5-2) is to enable the arrested person to assess the lawfulness of the arrest and take steps to challenge it, if need be.",premise,"['rt will be call ', 'officer entertain suspicion', ' mitte detainee', ' to enable person', ' to assess lawfulness', ' take step', ' to challenge it']"
This difference may justify differential treatment of evidence supporting such reasons in terms of their confidentiality.,conclusion,"['difference may justify treatment', ' support reason']"
because I do not see a necessary link between the breach of the requirements of Article 5 para. 1 (art. 5-1) and the interference in the private and family life of Mrs Murray (and her family).,premise,['i do see link']
I voted for non-violation of Article 8 (art. 8),conclusion,['i vote -violation']
