text,label
"Therefore, in circumstances where the Secretary of State has decided that the affairs of a large public company should be investigated under the provisions of section 432 of the 1985 Act because he is satisfied that the conditions of that section have been met and that the circumstances are of sufficient concern to warrant the substantial cost of an inspection, it is important that the Inspectors' report explaining the underlying facts and the conclusions that they draw from them should be made public unless there are overriding reasons to the contrary.",non-argumentative
The public interest demands it.,non-argumentative
"They need have no fear because their report, so far as I can judge, is protected by an absolute privilege: see Home v. Bentinck (1820) 2 Brod. & Bing. 130, 162, per Lord Ellenborough, and Chatterton v. Secretary of State for India in Council <1895> 2 Q.B. 189, 191, per Lord Esher M.R.""",non-argumentative
"Even if, contrary to Lord Denning's observation, the Inspectors' report is subject to a qualified rather than an absolute privilege, neither the Inspectors nor the Secretary of State could be successfully sued for defamation in publishing the report, except upon proof of express malice (i.e., the desire to injure as the dominant motive for the defamatory publication: see Horrocks v. Lowe <1975> A.C. 135 (HL), at page 149 per Lord Diplock).",non-argumentative
"The grounds on which administrative action (such as the Secretary of State's decision to publish the report) is subject to judicial control are the three traditional grounds of judicial review described by Lord Diplock in Council of Civil Service Unions v. Minister for the Civil Service (<1985> AC 375 (HL)), at pages 410-11.",non-argumentative
"These are illegality, irrationality, and procedural impropriety.",non-argumentative
"""Procedural impropriety"" covers failure to act with procedural fairness towards the person who will be affected by the decision.",non-argumentative
"The Secretary of State had a duty to exercise his discretion whether to publish the Inspectors' report by reference to relevant and not irrelevant considerations, and in a manner which was not unreasonable in the sense of the Wednesbury principles (Associated Provincial Picture Houses Ltd v. Wednesbury Corporation (1948) 1 KB 223 (CA)).",non-argumentative
"""Irrationality"" or ""Wednesbury unreasonableness"" is a narrowly restricted ground of judicial review of an administrative decision.",non-argumentative
"""Where the existence or non-existence of a fact is left to the judgment and discretion of a public body and that fact involves a broad spectrum ranging from the obvious to the debatable to the just conceivable, it is the duty of the court to leave the decision of fact to the public body to whom Parliament has entrusted the decision-making power save in a case where it is obvious that the public body, consciously or unconsciously, are acting perversely"" (per Lord Brightman, in R v. Hillingdon L.B.C., ex parte Puhlhofer <1986> A.C. 484 (HL), at page 528).",non-argumentative
"There is no general duty on a public body to give reasons as a matter of administrative fairness (R v. Civil Service Appeal Board, ex parte Cunningham, Times Law Report, 13 June 1990).",non-argumentative
"Thus, there was no duty on the Secretary of State to give reasons for his refusal to make a reference to the MMC of HOFH's bid for HOF (R v. Secretary of State for Trade and Industry, ex parte Lonrho, <1989> 1 WLR 525, per Lord Keith of Kinkel at page 539H).",non-argumentative
"Similarly, there is no duty on the Secretary of State to give reasons for his decision to publish the report.",non-argumentative
The absence of any duty to give reasons for the decisions of public authorities limits the scope of judicial review.,non-argumentative
"The powers of the Bank of England, and safeguards for persons affected by their exercise The regulatory duties and functions of the Bank of England and the controls placed upon them are contained in the Banking Act 1987.",non-argumentative
"In determining whether a person is fit and proper, regard must be had, inter alia, to his probity (ibid. para. 1(2)) and regard may be had to any evidence that he has, inter alia, engaged in any business practices appearing to the Bank to be deceitful, oppressive or otherwise improper (whether unlawful or not) or which otherwise reflect discredit on his method of conducting business (ibid. para. 1(3)(c)).",non-argumentative
"The Bank may revoke (section 11) or restrict (section 12) the authorisation of an institution if, inter alia, the minimum criteria for authorisation are not met by the institution.",non-argumentative
"A party aggrieved (including, in the case of a revocation or restriction, the individual concerned) by any decision of the Bank may appeal to a tribunal consisting of an experienced lawyer and two persons with experience in accountancy and banking respectively (section 28).",non-argumentative
The tribunal has power to confirm or reverse the decision complained of (section 29(2)) and has to determine whether the Bank's finding of lack of probity was not justified by the evidence on which it was based.,non-argumentative
"There are further rights of appeal on a point of law to the High Court, and, with leave, to the Court of Appeal and the House of Lords (section 31).",non-argumentative
"The applicants further complain that, in breach of Article 13 of the Convention, there are no effective remedies before the national authorities of the United Kingdom for any of the above Convention claims.",non-argumentative
The application was introduced on 30 August 1990 and registered on the same day.,non-argumentative
"The applicants have complained about the making, contents and publication of the Inspectors' report on the affairs of the fourth applicant, a company.",non-argumentative
"Before dealing with the specific claims, the Commission would first exclude the fourth applicant company from the purview of the application.",non-argumentative
Reference hereafter to the applicants is a reference to the first three applicants only.,non-argumentative
"Turning to the specific issues, the applicants have complained of a denial of effective access to the civil courts in that the Inspectors' report allegedly determined their civil right to honour and reputation, in breach of Article 6 para. 1 (Art. 6-1) of the Convention, which reads as follows:",non-argumentative
"""In the determination of his civil rights and obligations or of any criminal charge against him, everyone is entitled to a fair and public hearing within a reasonable time by an independent and impartial tribunal established by law.",non-argumentative
"Judgment shall be pronounced publicly but the press and public may be excluded from all or part of the trial in the interest of morals, public order or national security in a democratic society, where the interests of juveniles or the protection of the private life of the parties so require, or to the extent strictly necessary in the opinion of the court in special circumstances where publicity would prejudice the interests of justice.""",non-argumentative
The Commission finds that the complaint has two aspects:,non-argumentative
"that the applicants cannot bring a civil claim against the Inspectors or the Secretary of State for Trade and Industry in order to clear their reputations, allegedly sullied in the report;",non-argumentative
"that the applicants felt obliged to withdraw libel proceedings against The Observer newspaper because, after the publication of the report, which partly related to matters in issue in those proceedings, a fair hearing would allegedly have been impossible.",non-argumentative
"The applicants have submitted that the publication of the report resulted in massive adverse publicity in the media, the wholesale destruction of their reputations and a general belief in their dishonesty and criminal guilt.",non-argumentative
"The applicants have complained that the report hopelessly blighted the defamation proceedings against The Observer, which they withdrew as a result.",non-argumentative
Other such proceedings would have been futile.,non-argumentative
The Commission finds the applicants' claim to have suffered a breach of Article 1 of Protocol No. 1 (P1-1) unsubstantiated.,non-argumentative
"Finally, the applicants have complained of an absence of effective domestic remedies for their above Convention claims, contrary to Article 13 (Art. 13) of the Convention.",non-argumentative
Examination of this complaint has two aspects.,non-argumentative
"The first relates to the applicants' claim under Article 6 para. 1 (Art. 6-1) (civil) of the Convention, which the Commission retains for an examination on the merits, and the second relates to the rest of the applicants' complaints which the Commission rejects as being manifestly ill-founded.",non-argumentative
"As regards the first aspect and the applicants' claim under Article 6 para. 1 (Art. 6-1) (civil), the Commission considers that the subsidiary complaint under Article 13 (Art. 13) of the Convention also raises a question of fact and law which requires a determination on the merits, no ground of inadmissibility having been established.",non-argumentative
No duty on the Secretary of State to give reasons for his decision to publish,non-argumentative
"The European Commission of Human Rights sitting in private on 15 May 1992, the following members being present:",non-argumentative
They are brothers and businessmen.,non-argumentative
The fourth applicant is a limited public company which is owned by the brothers.,non-argumentative
Having regard to:,non-argumentative
reports provided for in Rule 47 of the Rules of Procedure of the Commission;,non-argumentative
the Government's written observations of 10 June 1991 to which the applicants replied on 15 November 1991;,non-argumentative
the parties' oral submissions at the hearing on 15 May 1992;,non-argumentative
Having deliberated;,non-argumentative
Decides as follows:,non-argumentative
"Prior to the HOF takeover, in or about early November 1984, on professional advice, the brothers appointed Broad Street Associates to act as their public relations advisers and, with their assistance, the brothers and their advisers led the press to receive and present a positive picture of their origins, wealth, business interests and resources.",non-argumentative
"Upon the basis of this picture, which they had a part in painting, they enjoyed, for a time, an esteem or reputation which was highly valuable to them.",non-argumentative
"A further interview, involving the brothers, arranged by the consultants, took place on 10 March 1985.",non-argumentative
"In these interviews the brothers described a wealthy, distinguished and established family background.",non-argumentative
They gave a similar picture to Mr. MacArthur of their merchant bankers Kleinwort Benson.,non-argumentative
"Mr. MacArthur accepted it and, acting on their behalf, conveyed that picture by a press release in November 1984 and in a television interview in early March 1985.",non-argumentative
They thus took active steps to promote their own reputations in the public domain.,non-argumentative
"The takeover was vigorously but unsuccessfully opposed by Lonrho plc (Lonrho) and, in particular, its Chief Executive, Mr. Rowland, a former business associate, turned rival, of the applicants.",non-argumentative
"In 1984 Lonrho had sold its near 30 % share in HOF to the applicants, but when their directors were obliged to resign from HOF's Board and the applicants bid to take over HOF completely, relations between Lonrho and the applicants deteriorated.",non-argumentative
Lonrho proceeded to launch an acrimonious campaign against the applicants.,non-argumentative
The principal questions which they addressed when investigating the affairs of HOFH were as follows:,non-argumentative
"Were the Fayeds who they said they were, and if not who were they?",non-argumentative
Did they acquire HOF with their own unencumbered funds?,non-argumentative
"Did they deliberately mislead, whether directly or indirectly, those who represented them to the authorities and the public?",non-argumentative
"If so, did they seek to frustrate those who tried to establish the true facts, and if so how?",non-argumentative
What steps did the Board of HOF and its advisers and the Fayeds' financial and legal advisers take before they gave the comfort that they appeared to give to those who relied on their words or actions?,non-argumentative
"Were the authorities - the officials of the OFT (Office of Fair Trading) and the DTI (Department of Trade and Industry) and, eventually, Ministers - or the public misled about the Fayeds? If so, how and why?",non-argumentative
The Inspectors' approach to matters of privacy and confidentiality is summed up at paragraphs 26.44 - 26.45 of their subsequent report as follows:,non-argumentative
We were aware of the Fayeds' concerns about privacy.,non-argumentative
"However, if private people incorporate a company, in which they become directors, and which makes public representations about their affairs, Inspectors who are appointed to investigate the truth of those representations must balance their concern to preserve the directors' privacy as far as practicable (in Chapter 12 for instance we have deliberately refrained from making detailed findings in respect of many of the Fayeds' private companies whose accounts we have seen) against their duty to do the job which they were appointed to perform.",non-argumentative
If the Fayeds had chosen to say nothing this might have created evidential difficulties for us.,non-argumentative
"But because they wished us to make findings in their favour they brought witnesses to see us ... and gave us evidence about their private affairs which it was then our duty to test.""",non-argumentative
"The Inspectors' provisional conclusions were made available to the applicants on 12 April 1988 and, after much correspondence, it was agreed that the applicants could make final submissions to the Inspectors by 15 July 1988.",non-argumentative
"On 23 July 1988, the Inspectors delivered their Report to the Secretary of State.",non-argumentative
In relation to the valuation of the brothers' banking interests the Inspectors rejected the evidence of an Observer journalist and accepted the figure which they advanced.,non-argumentative
In the final chapter of the report the Inspectors make complimentary findings of fact and express favourable opinions about HOFH.,non-argumentative
"After consideration of the report and the accompanying evidence, the Director of the SFO and the DPP jointly referred the matter to the Metropolitan Police on 24 November 1988 and asked for necessary inquiries to be carried out.",non-argumentative
"In the summer of 1988, the Secretary of State also sent copies of the report to the Bank of England, the Takeover Panel, the Inland Revenue, the OFT and the MMC.",non-argumentative
"Also in November 1988, Lonrho made an unsuccessful application for judicial review of the Secretary of State's decisions (i) not to publish the report immediately and (ii) not to refer the acquisition to the MMC in the light of the report.",non-argumentative
"On 30 March 1989, the day of Lonrho's Annual General Meeting, The Observer newspaper published a 16 page special midweek edition devoted solely to extracts from and comments on a leaked copy of the report.",non-argumentative
"On the same day, Lonrho posted between 2,000 and 3,000 copies of the special edition to persons named on a mailing list to whom Lonrho had been regularly sending propaganda literature hostile to the applicants.",non-argumentative
"On 10 April 1989, before Lonrho's appeal in its unsuccessful judicial review application was before the House of Lords, Lord Keith of Kinkel raised the question whether the publication of the special edition and its posting to, inter alia, four members of the House of Lords who were due to hear Lonrho's appeal, was a contempt of court by Lonrho, Mr. Rowland or the editor of The Observer.",non-argumentative
"Subsequently, the House of Lords held (<1989> 3 WLR 535) that the publication of the special edition did not in the circumstances create any risk that the course of justice in the appellate proceedings challenging the lawfulness of the Secretary of State's decision to defer the publication of the report would be impeded or prejudiced, and they dismissed the contempt proceedings.",non-argumentative
They had carefully considered the report and the accompanying evidence. In a joint statement issued on that date they said:,non-argumentative
The directors are now satisfied that all lines of enquiry have been pursued and that the evidence available is insufficient to afford a realistic prospect of conviction for any criminal offence relating to any matter of substance raised in the report.,non-argumentative
"On 12 March 1990, he stated to the House of Commons, in reply to a question (Hansard, House of Commons, 12 March 1990, column 14):",non-argumentative
Whereas it was open to the inspectors to take account of hearsay evidence if they thought that it was reliable - and of course it was open to them to reach the conclusion that they did - it would not have been open to a jury in a criminal case to convict upon evidence of the same character.,non-argumentative
There were important lessons to be learnt by those involved in takeovers from studying the report.,non-argumentative
Lonrho considered that its interests and reputation had been seriously and adversely affected by the preparedness of the Secretary of State to allow the HOFH bid to go forward in March 1985 without a reference to the MMC.,non-argumentative
Lonrho would have had a legitimate grievance if the explanation for this was suppressed without compelling reasons.,non-argumentative
"On 28 March 1990, in the course of a debate in the House of Lords, the Minister of State for Trade and Industry stated (Hansard, House of Lords, 28 March 1990, columns 946-7):",non-argumentative
Although the inspectors concluded that the Fayeds lied to the competition authorities at the time of the merger,non-argumentative
"I have no reason to believe that they were wrong, but it is for individuals to make up their own minds once they have read the report - the inspectors did not criticise the Fayeds for the way they were running the House of Fraser which they already owned and which cannot be taken away from them.",non-argumentative
These were the statements at the heart of the enquiry.,non-argumentative
Only at the very end of the enquiry did they alter that stance and challenge the Inspectors' entitlement to enquire into certain aspects of their private life.,non-argumentative
"Also on 1 March 1990, the Secretary of State announced his intention to publish the report on 7 March 1990.",non-argumentative
It is general policy to publish reports on public companies.,non-argumentative
These were categorised under six headings as:,non-argumentative
"(1) the demarcation of responsibility between the merchant bank and the solicitor,",non-argumentative
"(2) knowledge of one's client,",non-argumentative
"(3) appropriate procedures for advisers in relation to taking on clients, taking up references, accepting and verifying material from other advisers, and accepting instructions from clients,",non-argumentative
"(4) relationships with the media,",non-argumentative
"(5) relationships with the regulatory authorities, and",non-argumentative
(6) loopholes in the City Code on Takeovers and Mergers.,non-argumentative
The report contained a recommendation that certain features of part XIV of the 1985 Act (which deals with the investigation of companies and their affairs) deserved to be reconsidered in the light of difficulties encountered by the inspectors (report para. 1.25).,non-argumentative
(Changes were later incorporated in the Companies Act 1989.),non-argumentative
"On 7 March 1990, the Secretary of State for Trade and Industry stated to the House of Commons (Hansard, House of Commons, 7 March 1990, column 873):",non-argumentative
"""I should explain to the House that in this matter I have three main responsibilities as Secretary of State: first, to decide whether to publish the report.",non-argumentative
A Parliamentary Select Committee considered that the Secretary of State had not taken sufficient action against the applicants.,non-argumentative
Lonrho persisted with its attacks.,non-argumentative
The investigation of HOFH was conducted under section 432 (2) of the Companies Act 1985 in relation to the circumstances surrounding the acquisition of shares in HOF in 1984 and 1985.,non-argumentative
"Section 432 (2) empowers the Secretary of State to appoint Inspectors to investigate the affairs of a company and to report on them in such manner as he directs if it appears to him that there are circumstances suggesting wrongdoing, within the categories of wrongdoing defined in sub-sections 432 (2) (a) to (d).",non-argumentative
Section 432 (2) defines those categories of wrongdoing as follows:,non-argumentative
"that the company's affairs are being or have been conducted with intent to defraud its creditors or the creditors of any other person, or otherwise for a fraudulent or unlawful purpose, or in a manner which is unfairly prejudicial to some part of its members",non-argumentative
"that any actual or proposed act or omission of the company (including an act or omission on its behalf) is or would be so prejudicial, or that the company was formed for any fraudulent or unlawful purpose",non-argumentative
"that persons concerned with the company's formation or the management of its affairs have in connection therewith been guilty of fraud, misfeasance or other misconduct towards it or towards its members",non-argumentative
that the company's members have not been given all the information with respect to its affairs which they might reasonably expect.,non-argumentative
The basis for a section 432 (2) investigation,non-argumentative
The Inspectors' powers to obtain information,non-argumentative
"Section 434 confers wide powers upon the Inspectors to obtain information, if necessary by compulsion, from officers and agents of the company whose affairs are being investigated.",non-argumentative
The Inspectors' duty to act fairly,non-argumentative
It is not necessary for the Inspectors to put their tentative conclusions to the witnesses in order to give them a chance to refute them.,non-argumentative
It is sufficient in law for the Inspectors to put to the witnesses what has been said against them by other persons or in documents to enable them to deal with those criticisms in the course of the investigation (Maxwell v. Department of Trade and Industry <1974> 1 Q.B. 523 (CA)).,non-argumentative
Publication of the report of the investigation,non-argumentative
The Secretary of State is empowered by section 437 (3) (c) to decide whether or not to print and publish the Inspectors' report.,non-argumentative
"Although he has a very wide discretion in deciding whether or not to publish the whole report, he is precluded by section 437 (3) (c) from deciding to publish only parts or a synopsis of it.",non-argumentative
"Publication may, however, be deferred if there is a possibility that criminal proceedings may be taken, in order to avoid the possibility of prejudice to such proceedings.",non-argumentative
Policy concerning the publication of Inspectors' reports generally,non-argumentative
"The fourth applicant, HOFH, is a public company.",non-argumentative
Companies are in a privileged legal position resulting in particular from the limited liability which their members enjoy.,non-argumentative
Privilege from defamation proceedings,non-argumentative
"In re Pergamon Press Ltd (<1971> Ch. 388 (CA)), at page 400G, Lord Denning M.R. stated that Inspectors ""should make their report with courage and frankness, keeping nothing back.",non-argumentative
"""Illegality"" means that the decision-maker must understand correctly the law that regulates his decision-making power and must give effect to it.",non-argumentative
"""Irrationality"" applies to a decision which is so outrageous in its defiance of logic or of accepted moral standards that no sensible person who had applied his mind to the question to be arrived at could have arrived at it.",non-argumentative
The powers of the Bank of England include the power to grant or refuse to institutions authorisation to carry on a deposit-taking business (section 9).,non-argumentative
"The minimum criteria for authorisation of an institution include a requirement that every director, manager and executive shareholder and indirect controller of the institution is a fit and proper person to hold his position (schedule 3 para. 1(1)).",non-argumentative
The applicants complain that the making and publication of the Inspectors' report has,non-argumentative
"(a) determined their civil right to honour and reputation, in breach of Article 6 para. 1 of the Convention;",non-argumentative
"(b) determined criminal charges against them, in breach of Article 6 para. 1 of the Convention;",non-argumentative
"(c) violated the presumption of innocence, in breach of Article 6 para. 2 of the Convention;",non-argumentative
"(d) arbitrarily and unnecessarily interfered with their honour and reputation, protected as part of their right to respect for private life, in breach of Article 8 of the Convention;",non-argumentative
"(e) arbitrarily and unnecessarily interfered with the peaceful enjoyment of their possessions, in breach of Article 1 of Protocol No. 1 to the Convention.",non-argumentative
"After a preliminary examination of the case by the Rapporteur, the Commission considered the admissibility of the application on 7 December 1990.",non-argumentative
"It decided, pursuant to Rule 48 para. 2 (b) of the Rules of Procedure, to give notice of the application to the respondent Government and to invite the parties to submit their written observations on admissibility and merits.",non-argumentative
The Government's observations were submitted on 10 June 1991 after three extensions of the time limit fixed for this purpose.,non-argumentative
The applicants replied on 15 November 1991 after two extensions of the time limit.,non-argumentative
The hearing was held on 15 May 1992.,non-argumentative
"The applicants were represented by Mr. A. Lester QC, Counsel, Mr. P. Goulding, Counsel, Ms. L. Hutchinson, Solicitor, Messrs. Herbert Smith, and Mr. D. Marvin, Attorney, Washington DC. The Government were represented by their Agent, Mrs. A. Glover, Mr. M. Baker, QC, Counsel, Mr. J. Eadie, Counsel, Mrs. T. Dunstan, Mr. M. Osborne and Mr. J. Moore, all three of whom were from the Department of Trade and Industry.",non-argumentative
"Even if it had been lawful, it would have been impracticable and possibly misleading to have published only parts of the report, particularly as extracts had been leaked to and published by The Observer.",non-argumentative
DECLARES INADMISSIBLE the remainder of the application.,non-argumentative
