text,label
Acquitting the applicant and Mr Jensen could only be justified by reasons clearly outweighing the wrongfulness of their actions.,non-argumentative
"In this connection, the interest in protecting those grossly insulted by the statements had to be weighed up against that of informing the public of the statements.",non-argumentative
"Whilst it is desirable to allow the press the best possible conditions for reporting on society, press freedom cannot be unlimited since freedom of expression is coupled with responsibilities.",non-argumentative
"In striking a balance between the various interests involved, the majority had regard to the fact that the statements, which were brought to a wide circle of people, consisted of series of inarticulate, defamatory remarks and insults spoken by members of an insignificant group whose opinions could hardly be of interest to many people.",non-argumentative
Their news or information value was not such as to justify their dissemination and therefore did not warrant acquitting the defendants.,non-argumentative
"This did not mean that extremist views could not be reported in the press, but such reports must be carried out in a more balanced and comprehensive manner than was the case in the television programme in question.",non-argumentative
Direct reports from meetings which were a matter of public interest should also be permitted.,non-argumentative
"The minority, on the other hand, considered that the right to information overrode the interests protected by Article 266 (b) of the Penal Code.",non-argumentative
"Article 23, paragraph 1, reads:",non-argumentative
"""A provision establishing a criminal offence shall apply to any person who has assisted the commission of the offence by instigation, advice or action.",non-argumentative
"The punishment may be reduced if the person in question only intended to give assistance of minor importance or to strengthen an intent already resolved or if the offence has not been completed or an intended assistance failed.""",non-argumentative
The 1991 Media Liability Act,non-argumentative
"The 1991 Media Liability Act (Medieansvarsloven, 1991:348), which entered into force on 1 January 1992, that is after the events giving rise to the present case, lays down rules inter alia on criminal liability in respect of television broadcasts.",non-argumentative
"Section 18 provides: ""A person making a statement during a non-direct broadcast (forskudt udsendelse) shall be responsible for the statement under general statutory provisions, unless:",non-argumentative
the identity of the person concerned does not appear from the broadcast; or,non-argumentative
[that person] has not consented to the statement being broadcast; or,non-argumentative
[he or she] has been promised that [he or she] may take part [in the broadcast] without [his or her] identity being disclosed and reasonable precautions have been taken to this effect.,non-argumentative
"In the situations described in paragraph 1, sub-paragraphs (1) to (3) above, the editor is responsible for the contents of the statements even where a violation of the law has occurred without intent or negligence on his part ...""",non-argumentative
Pursuant to section 22:,non-argumentative
"""A person who reads out or in any other manner conveys a text or statement, is not responsible for the contents of that text or statement.""",non-argumentative
"Provisions relating to the prohibition of racial discrimination and the prevention of propaganda of racist views and ideas are to be found in a number of international instruments, for example the 1945 United Nations Charter (paragraph 2 of the Preamble, Articles 1 para. 3, 13 para.",non-argumentative
"1 (b), 55 (c) and 76 (c)), the 1948 Universal Declaration of Human Rights (Articles 1, 2 and 7) and the 1966 International Covenant on Civil and Political Rights (Articles 2 para. 1, 20 para. 2 and 26).",non-argumentative
"The most directly relevant treaty is the 1965 International Convention on the Elimination of All Forms of Racial Discrimination (""the UN Convention""), which has been ratified by a large majority of the Contracting States to the European Convention, including Denmark (9 December 1971).",non-argumentative
Articles 4 and 5 of that Convention provide:,non-argumentative
"""States Parties condemn all propaganda and all organizations which are based on ideas or theories of superiority of one race or group of persons of one colour or ethnic origin, or which attempt to justify or promote racial hatred and discrimination in any form, and undertake to adopt immediate and positive measures designed to eradicate all incitement to, or acts of, such discrimination and, to this end, with due regard to the principles embodied in the Universal Declaration of Human Rights and the rights expressly set forth in Article 5 of this Convention, inter alia:",non-argumentative
"shall declare an offence punishable by law all dissemination of ideas based on racial superiority or hatred, incitement to racial discrimination, as well as acts of violence or incitement to such acts against any race or group of persons of another colour or ethnic origin, and also the provision of any assistance to racist activities, including the financing thereof; ...""",non-argumentative
"""In compliance with the fundamental obligation laid down in ...",non-argumentative
"this Convention, States Parties undertake to prohibit and to eliminate racial discrimination in all its forms and to guarantee the right of everyone, without distinction as to race, colour, or national or ethnic origin, to equality before the law, notably in the enjoyment of the following rights:",non-argumentative
When the Supreme Court has rendered judgment in a case raising important issues of principle it is customary that a member of the majority publishes a detailed and authoritative statement of the reasons for the judgment.,non-argumentative
"In keeping with this custom, Justice Hermann on 20 January 1990 published such a statement in the Weekly Law Journal (Ugeskrift for Retsvæsen, 1989, p. 399).",non-argumentative
"As regards the conviction of the applicant and Mr Jensen, the majority had attached importance to the fact that they had caused the racist statements to be made public.",non-argumentative
The applicant’s item had not been a direct report on a meeting.,non-argumentative
"He had himself contacted the three youths and caused them to make assertions such as those previously made in Information, which he knew of and probably expected them to repeat.",non-argumentative
"The European Court of Human Rights, sitting as a Grand Chamber pursuant to Rule 51 of the Rules of Court and composed of the following judges:",non-argumentative
"Having deliberated in private on 22 April and 22 August 1994,",non-argumentative
"Delivers the following judgment, which was adopted on the last-mentioned date:",non-argumentative
"The applicant maintained that his conviction and sentence for having aided and abetted the dissemination of racist remarks violated his right to freedom of expression within the meaning of Article 10 (art. 10) of the Convention, which reads:",non-argumentative
Everyone has the right to freedom of expression.,non-argumentative
This right shall include freedom to hold opinions and to receive and impart information and ideas without interference by public authority and regardless of frontiers.,non-argumentative
"This Article shall not prevent States from requiring the licensing of broadcasting, television or cinema enterprises.",non-argumentative
"The exercise of these freedoms, since it carries with it duties and responsibilities, may be subject to such formalities, conditions, restrictions or penalties as are prescribed by law and are necessary in a democratic society, in the interests of national security, territorial integrity or public safety, for the prevention of disorder or crime, for the protection of health or morals, for the protection of the reputation or rights of others, for preventing the disclosure of information received in confidence, or for maintaining the authority and impartiality of the judiciary.",non-argumentative
The Government contested this contention whereas the Commission upheld it.,non-argumentative
It is common ground that the measures giving rise to the applicant’s case constituted an interference with his right to freedom of expression.,non-argumentative
"The only point in dispute is whether the measures were ""necessary in a democratic society"".",non-argumentative
"The applicant and the Commission were of the view that, notwithstanding Denmark’s obligations as a Party to the UN Convention (see paragraph 21 above), a fair balance had to be struck between the ""protection of the reputation or rights of others"" and the applicant’s right to impart information.",non-argumentative
"This undermined the Government’s argument that his conviction was required by the UN Convention and ""necessary"" within the meaning of Article 10 (art. 10).",non-argumentative
The Government moreover disputed that the matter would have been dealt with differently had the 1991 Media Liability Act been in force at the material time.,non-argumentative
The rule that only the author of a punishable statement may incur liability was subject to exceptions (see paragraph 20 above); how the applicant’s case would have been considered under the 1991 Act was purely a matter of speculation,non-argumentative
"The Government stressed that at all three levels the Danish courts, which were in principle better placed than the European Court to evaluate the effects of the programme, had carried out a careful balancing exercise of all the interests involved.",non-argumentative
The review effected by those courts had been similar to that carried out under Article 10 (art. 10); their decisions fell within the margin of appreciation to be left to the national authorities and corresponded to a pressing social need.,non-argumentative
The Court would emphasise at the outset that it is particularly conscious of the vital importance of combating racial discrimination in all its forms and manifestations.,non-argumentative
"In the second place, Denmark’s obligations under Article 10 (art. 10) must be interpreted, to the extent possible, so as to be reconcilable with its obligations under the UN Convention.",non-argumentative
"In this respect it is not for the Court to interpret the ""due regard"" clause in Article 4 of the UN Convention, which is open to various constructions.",non-argumentative
The Court is however of the opinion that its interpretation of Article 10 (art. 10) of the European Convention in the present case is compatible with Denmark’s obligations under the UN Convention.,non-argumentative
A significant feature of the present case is that the applicant did not make the objectionable statements himself but assisted in their dissemination in his capacity of television journalist responsible for a news programme of Danmarks Radio (see paragraphs 9 to 11 above).,non-argumentative
"In assessing whether his conviction and sentence were ""necessary"", the Court will therefore have regard to the principles established in its case-law relating to the role of the press (as summarised in for instance the Observer and Guardian v. the United Kingdom judgment of 26 November 1991, Series A no. 216, pp. 29-30, para. 59).",non-argumentative
"Although formulated primarily with regard to the print media, these principles doubtless apply also to the audiovisual media.",non-argumentative
"In considering the ""duties and responsibilities"" of a journalist, the potential impact of the medium concerned is an important factor and it is commonly acknowledged that the audiovisual media have often a much more immediate and powerful effect than the print media (see Purcell and Others v. Ireland, Commission’s admissibility decision of 16 April 1991, application no. 15404/89, Decisions and Reports (DR) 70, p. 262).",non-argumentative
The audiovisual media have means of conveying through images meanings which the print media are not able to impart.,non-argumentative
"At the same time, the methods of objective and balanced reporting may vary considerably, depending among other things on the media in question.",non-argumentative
"It is not for this Court, nor for the national courts for that matter, to substitute their own views for those of the press as to what technique of reporting should be adopted by journalists.",non-argumentative
"The Court will look at the interference complained of in the light of the case as a whole and determine whether the reasons adduced by the national authorities to justify it are relevant and sufficient and whether the means employed were proportionate to the legitimate aim pursued (see the above-mentioned Observer and Guardian judgment, pp. 29-30, para. 59).",non-argumentative
"In doing so the Court has to satisfy itself that the national authorities did apply standards which were in conformity with the principles embodied in Article 10 (art. 10) and, moreover, that they based themselves on an acceptable assessment of the relevant facts (see, for instance, the Schwabe v. Austria judgment of 28 August 1992, Series A no. 242-B, pp. 32-33, para. 29).",non-argumentative
"The Court’s assessment will have regard to the manner in which the Greenjackets feature was prepared, its contents, the context in which it was broadcast and the purpose of the programme.",non-argumentative
"News reporting based on interviews, whether edited or not, constitutes one of the most important means whereby the press is able to play its vital role of ""public watchdog"" (see, for instance, the above-mentioned Observer and Guardian judgment, pp. 29-30, para. 59).",non-argumentative
The punishment of a journalist for assisting in the dissemination of statements made by another person in an interview would seriously hamper the contribution of the press to discussion of matters of public interest and should not be envisaged unless there are particularly strong reasons for doing so.,non-argumentative
In this regard the Court does not accept the Government’s argument that the limited nature of the fine is relevant; what matters is that the journalist was convicted.,non-argumentative
"There can be no doubt that the remarks in respect of which the Greenjackets were convicted (see paragraph 14 above) were more than insulting to members of the targeted groups and did not enjoy the protection of Article 10 (art. 10) (see, for instance, the Commission’s admissibility decisions in Glimmerveen and Hagenbeek v. the Netherlands, applications nos. 8348/78 and 8406/78, DR 18, p. 187; and Künen v. Germany, application no. 12194/86, DR 56, p. 205).",non-argumentative
"However, even having regard to the manner in which the applicant prepared the Greenjackets item (see paragraph 32 above), it has not been shown that, considered as a whole, the feature was such as to justify also his conviction of, and punishment for, a criminal offence under the Penal Code.",non-argumentative
"Having regard to the foregoing, the reasons adduced in support of the applicant’s conviction and sentence were not sufficient to establish convincingly that the interference thereby occasioned with the enjoyment of his right to freedom of expression was ""necessary in a democratic society""; in particular the means employed were disproportionate to the aim of protecting ""the reputation or rights of others"".",non-argumentative
Accordingly the measures gave rise to a breach of Article 10 (art. 10) of the Convention.,non-argumentative
"Mr Jersild sought just satisfaction under Article 50 (art. 50) of the Convention, according to which:",non-argumentative
"If the Court finds that a decision or a measure taken by a legal authority or any other authority of a High Contracting Party is completely or partially in conflict with the obligations arising from the ... Convention, and if the internal law of the said Party allows only partial reparation to be made for the consequences of this decision or measure, the decision of the Court shall, if necessary, afford just satisfaction to the injured party.""",non-argumentative
The Government accepted parts of his claim.,non-argumentative
The Commission offered no comments.,non-argumentative
"The applicant claimed 1,000 kroner in respect of the fine imposed upon him, to be reimbursed by him to Danmarks Radio which had provisionally paid the fine for him.",non-argumentative
The Government did not object and the Court finds that the amount should be awarded.,non-argumentative
"The applicant requested 20,000 kroner in compensation for non-pecuniary damage.",non-argumentative
He maintained that his professional reputation had been prejudiced and that he had felt distress as a result of his conviction.,non-argumentative
"The Court observes that the applicant still works with the Sunday News Magazine at Danmarks Radio and that his employer has supported him throughout the proceedings, inter alia by paying the fine (see paragraphs 9 and 40 above) and legal fees (see paragraph 44 below).",non-argumentative
It agrees with the Government that the finding of a violation of Article 10 (art. 10) constitutes in itself adequate just satisfaction in this respect.,non-argumentative
The applicant claimed in respect of costs and expenses:,non-argumentative
"45,000 kroner for work done in the domestic proceedings by his lawyer, Mr J. Stockholm;",non-argumentative
"by way of legal fees incurred in the Strasbourg proceedings, 13,126.80 kroner for Mrs Johannessen, 6,900 pounds sterling for Mr Boyle and 50,000 kroner (exclusive 25% value-added tax) for Mr Trier;",non-argumentative
"20,169.20 kroner to cover costs of translation, interpretation and an expert opinion;",non-argumentative
"25,080 kroner, 965.40 pounds and 4,075 French francs in travel and subsistence expenses incurred in connection with the hearings before the Commission and Court, as well as miscellaneous expenses.",non-argumentative
Parts of the above costs and expenses had been provisionally disbursed by Danmarks Radio.,non-argumentative
The Government did not object to the above claims.,non-argumentative
The Court considers that the applicant is entitled to recover the sums in their entirety.,non-argumentative
They should be increased by any value-added taxes that may be chargeable.,non-argumentative
Holds by twelve votes to seven that there has been a violation of Article 10 (art. 10) of the Convention;,non-argumentative
"Holds by seventeen votes to two that Denmark is to pay the applicant, within three months, 1,000 (one thousand) Danish kroner in compensation for pecuniary damage; and, for costs and expenses, the sums resulting from the calculations to be made in accordance with paragraph 45 of the judgment;",non-argumentative
Dismisses unanimously the remainder of the claim for just satisfaction.,non-argumentative
"Done in English and in French, and delivered at a public hearing in the Human Rights Building, Strasbourg, on 23 September 1994.",non-argumentative
"In accordance with Article 51 para. 2 (art. 51-2) of the Convention and Rule 53 para. 2 of the Rules of Court, the following separate opinions are annexed to this judgment:",non-argumentative
"joint dissenting opinion of Mr Ryssdal, Mr Bernhardt, Mr Spielmann and Mr Loizou;",non-argumentative
"joint dissenting opinion of Mr Gölcüklü, Mr Russo and Mr Valticos;",non-argumentative
supplementary joint dissenting opinion of Mr Gölcüklü and Mr Valticos.,non-argumentative
"This is the first time that the Court has been concerned with a case of dissemination of racist remarks which deny to a large group of persons the quality of ""human beings"".",non-argumentative
"In earlier decisions the Court has - in our view, rightly - underlined the great importance of the freedom of the press and the media in general for a democratic society, but it has never had to consider a situation in which ""the reputation or rights of others"" (Article 10 para. 2) (art. 10-2) were endangered to such an extent as here.",non-argumentative
"We agree with the majority (paragraph 35 of the judgment) that the Greenjackets themselves ""did not enjoy the protection of Article 10 (art. 10)"".",non-argumentative
The same must be true of journalists who disseminate such remarks with supporting comments or with their approval.,non-argumentative
This can clearly not be said of the applicant.,non-argumentative
Therefore it is admittedly difficult to strike the right balance between the freedom of the press and the protection of others.,non-argumentative
But the majority attributes much more weight to the freedom of the journalist than to the protection of those who have to suffer from racist hatred.,non-argumentative
Neither the written text of the interview (paragraph 11 of the judgment) nor the video film we have seen makes it clear that the remarks of the Greenjackets are intolerable in a society based on respect for human rights.,non-argumentative
"The applicant has cut the entire interview down to a few minutes, probably with the consequence or even the intention of retaining the most crude remarks.",non-argumentative
"That being so, it was absolutely necessary to add at least a clear statement of disapproval.",non-argumentative
"The majority of the Court sees such disapproval in the context of the interview, but this is an interpretation of cryptic remarks.",non-argumentative
Nobody can exclude that certain parts of the public found in the television spot support for their racist prejudices.,non-argumentative
"And what must be the feelings of those whose human dignity has been attacked, or even denied, by the Greenjackets?",non-argumentative
Can they get the impression that seen in context the television broadcast contributes to their protection?,non-argumentative
We cannot share the opinion of the majority of the Court in the Jersild case.,non-argumentative
"There are indeed two major principles at issue in this case, one being that of freedom of expression, embodied in Article 10 (art. 10) of the Convention, the other the prohibition on defending racial hatred, which is obviously one of the restrictions authorised by paragraph 2 of Article 10 (art. 10-2) and, moreover, is the subject of basic human rights documents adopted by the General Assembly of the United Nations, in particular the 1965 Convention on the Elimination of All Forms of Racial Discrimination.",non-argumentative
That Convention manifestly cannot be ignored when the European Convention is being implemented.,non-argumentative
"It is, moreover, binding on Denmark.",non-argumentative
"It must also guide the European Court of Human Rights in its decisions, in particular as regards the scope it confers on the terms of the European Convention and on the exceptions which the Convention lays down in general terms.",non-argumentative
"In the Jersild case the statements made and willingly reproduced in the relevant broadcast on Danish television, without any significant reaction on the part of the commentator, did indeed amount to incitement to contempt not only of foreigners in general but more particularly of black people, described as belonging to an inferior, subhuman race (""the niggers ... are not human beings ... Just take a picture of a gorilla ... and then look at a nigger, it’s the same body structure ...",non-argumentative
"A nigger is not a human being, it’s an animal, that goes for all the other foreign workers as well, Turks, Yugoslavs and whatever they are called."").",non-argumentative
"While appreciating that some judges attach particular importance to freedom of expression, the more so as their countries have largely been deprived of it in quite recent times, we cannot accept that this freedom should extend to encouraging racial hatred, contempt for races other than the one to which we belong, and defending violence against those who belong to the races in question.",non-argumentative
It has been sought to defend the broadcast on the ground that it would provoke a healthy reaction of rejection among the viewers.,non-argumentative
"That is to display an optimism, which to say the least, is belied by experience.",non-argumentative
"Large numbers of young people today, and even of the population at large, finding themselves overwhelmed by the difficulties of life, unemployment and poverty, are only too willing to seek scapegoats who are held up to them without any real word of caution; for - and this is an important point - the journalist responsible for the broadcast in question made no real attempt to challenge the points of view he was presenting, which was necessary if their impact was to be counterbalanced, at least for the viewers.",non-argumentative
"That being so, we consider that by taking criminal measures - which were, moreover, moderate ones - the Danish judicial institutions in no way infringed Article 10 (art. 10) of the Convention.",non-argumentative
We have voted against point 2 of the operative provisions of the judgment because we are so firmly convinced that the applicant was wrong not to react against the defence of racism that we consider it wholly unjustified to award him any compensation whatever.,non-argumentative
"As President of the Chamber (Rule 21 para. 5), Mr Ryssdal, acting through the Registrar, consulted the Agent of the Government, the applicant’s lawyers and the Delegate of the Commission on the organisation of the proceedings (Rules 37 para. 1 and 38).",non-argumentative
"Pursuant to the order made in consequence, the Registrar received the Government’s memorial on 18 February 1994 and the applicant’s memorial on 20 February.",non-argumentative
In a letter of 7 March the Secretary to the Commission informed the Registrar that the Delegate did not wish to reply in writing.,non-argumentative
"The President and the Vice-President, Mr R. Bernhardt, as well as the other members of the Chamber being ex officio members of the Grand Chamber, the names of the additional nine judges were drawn by lot by the President in the presence of the Registrar on 24 February (Rule 51 para. 2 (a) to (c)), namely Mr F. Gölcüklü, Mr C. Russo, Mr A. Spielmann, Mr N. Valticos, Mr S.K. Martens, Mr A.N. Loizou, Mr J.M. Morenilla, Mr L. Wildhaber and Mr B. Repik.",non-argumentative
"In accordance with the President’s decision, the hearing took place in public in the Human Rights Building, Strasbourg, on 20 April 1994.",non-argumentative
The Court had held a preparatory meeting beforehand.,non-argumentative
"Yes, that’s what I regard myself as. It’s good being a racist.",non-argumentative
We believe Denmark is for the Danes.,non-argumentative
"No, you can also see that from their body structure, man, big flat noses, with cauliflower ears etc., man.",non-argumentative
"Broad heads and very broad bodies, man, hairy, you are looking at a gorilla and compare it with an ape, man, then it is the same [behaviour], man, it’s the same movements, long arms, man, long fingers etc., long feet.",non-argumentative
"They come up here, man, and sponge on our society.",non-argumentative
"As regards the applicant, the City Court found that, following the article in Information of 31 May 1985, he had visited the Greenjackets and after a conversation with Mr Axholt, amongst others, agreed that the three youths should participate in a television programme.",non-argumentative
"The interview had lasted several hours, during which beer, partly paid for by Danmarks Radio, was consumed.",non-argumentative
"In this connection the applicant had encouraged the Greenjackets to express their racist views, which, in so far as they were broadcast on television, in itself constituted a breach of Article 266 (b) of the Penal Code.",non-argumentative
"The applicant and Mr Jensen, but not the three Greenjackets, appealed against the City Court’s judgment to the High Court of Eastern Denmark (Østre Landsret).",non-argumentative
"They essentially reiterated the submissions made before the City Court and, in addition, the applicant explained that, although he had suspected that the Greenjackets’ statements were punishable, he had refrained from omitting these from the programme, considering it crucial to show their actual attitude.",non-argumentative
"With leave the applicant and Mr Jensen appealed from the High Court judgment to the Supreme Court (Højesteret), which by four votes to one dismissed the appeal in a judgment of 13 February 1989.",non-argumentative
The majority held:,non-argumentative
"[We] therefore vote in favour of confirming the judgment [appealed from].""",non-argumentative
"He had himself cut the recording of the interview, lasting several hours, down to a few minutes containing the crude comments.",non-argumentative
Article 4,non-argumentative
Article 5,non-argumentative
It is moreover undisputed that the purpose of the applicant in compiling the broadcast in question was not racist.,non-argumentative
"Although he relied on this in the domestic proceedings, it does not appear from the reasoning in the relevant judgments that they took such a factor into account (see paragraphs 14, 17 and 18 above).",non-argumentative
Pecuniary damage,non-argumentative
Non-pecuniary damage,non-argumentative
Costs and expenses,non-argumentative
